index_name,date,close,high,low,bottom_structure,top_structure,bottom_divergence
上证指数,2025-05-15,3380.821,3402.866,3378.021,0,0,0
上证指数,2025-05-16,3367.462,3380.29,3356.661,0,0,0
上证指数,2025-05-19,3367.583,3373.599,3356.648,0,0,0
上证指数,2025-05-20,3380.478,3387.804,3369.963,0,0,0
上证指数,2025-05-21,3387.574,3394.754,3380.209,0,0,0
上证指数,2025-05-22,3380.189,3390.593,3376.233,0,0,0
上证指数,2025-05-23,3348.372,3389.469,3348.372,0,0,0
上证指数,2025-05-26,3346.839,3362.307,3336.355,0,0,0
上证指数,2025-05-27,3340.687,3351.572,3332.49,0,0,0
上证指数,2025-05-28,3339.932,3348.234,3336.727,0,0,0
上证指数,2025-05-29,3363.446,3368.633,3337.415,0,0,0
上证指数,2025-05-30,3347.487,3361.275,3341.648,0,0,0
上证指数,2025-06-03,3361.976,3366.997,3340.067,0,0,0
上证指数,2025-06-04,3376.203,3379.64,3363.391,0,0,0
上证指数,2025-06-05,3384.099,3387.765,3371.146,0,0,0
上证指数,2025-06-06,3385.358,3391.451,3379.764,0,0,0
上证指数,2025-06-09,3399.772,3402.05,3383.074,0,0,0
上证指数,2025-06-10,3384.816,3406.452,3365.667,0,0,0
上证指数,2025-06-11,3402.316,3413.513,3385.457,0,0,0
上证指数,2025-06-12,3402.658,3408.205,3388.866,0,0,0
上证指数,2025-06-13,3376.996,3401.553,3370.592,0,0,0
上证指数,2025-06-16,3388.729,3389.756,3368.876,0,0,0
上证指数,2025-06-17,3387.405,3393.313,3376.42,0,0,0
上证指数,2025-06-18,3388.809,3391.709,3369.986,0,0,0
上证指数,2025-06-19,3362.108,3386.919,3353.936,0,0,0
上证指数,2025-06-20,3359.895,3370.798,3357.706,0,0,0
上证指数,2025-06-23,3381.582,3389.452,3347.651,0,0,0
上证指数,2025-06-24,3420.566,3423.784,3380.08,0,0,0
上证指数,2025-06-25,3455.974,3459.009,3417.411,0,0,0
上证指数,2025-06-26,3448.453,3462.752,3446.186,0,0,0
上证指数,2025-06-27,3424.227,3462.627,3421.04,0,1,0
上证指数,2025-06-30,3444.426,3447.46,3420.112,0,0,0
上证指数,2025-07-01,3457.747,3459.587,3441.038,0,0,0
上证指数,2025-07-02,3454.792,3461.328,3447.956,0,0,0
上证指数,2025-07-03,3461.151,3463.62,3446.974,0,0,0
上证指数,2025-07-04,3472.319,3497.225,3455.494,0,0,0
上证指数,2025-07-07,3473.127,3474.801,3462.792,0,0,0
上证指数,2025-07-08,3497.475,3499.886,3474.632,0,0,0
上证指数,2025-07-09,3493.05,3512.669,3491.201,0,0,0
上证指数,2025-07-10,3509.682,3526.59,3491.497,0,0,0
上证指数,2025-07-11,3510.177,3555.218,3506.799,0,0,0
上证指数,2025-07-14,3519.65,3532.118,3513.252,0,0,0
上证指数,2025-07-15,3504.999,3527.038,3483.38,0,0,0
上证指数,2025-07-16,3503.777,3511.806,3489.137,0,0,0
上证指数,2025-07-17,3516.826,3517.285,3499.186,0,0,0
上证指数,2025-07-18,3534.483,3536.014,3518.231,0,0,0
上证指数,2025-07-21,3559.791,3560.629,3542.568,0,0,0
上证指数,2025-07-22,3581.861,3584.719,3547.252,0,0,0
上证指数,2025-07-23,3582.298,3613.022,3577.594,0,0,0
上证指数,2025-07-24,3605.727,3608.728,3577.113,0,0,0
上证指数,2025-07-25,3593.655,3610.029,3586.22,0,0,0
上证指数,2025-07-28,3597.937,3606.274,3582.149,0,0,0
上证指数,2025-07-29,3609.711,3611.353,3585.944,0,0,0
上证指数,2025-07-30,3615.717,3636.166,3593.734,0,1,0
上证指数,2025-07-31,3573.208,3606.374,3562.607,0,0,0
上证指数,2025-08-01,3559.952,3581.746,3550.043,0,0,0
上证指数,2025-08-04,3583.309,3583.309,3547.163,0,0,0
上证指数,2025-08-05,3617.598,3617.598,3586.969,0,0,0
上证指数,2025-08-06,3633.995,3634.314,3613.989,0,0,0
上证指数,2025-08-07,3639.667,3645.117,3622.522,0,0,0
上证指数,2025-08-08,3635.128,3645.367,3625.451,0,1,0
上证指数,2025-08-11,3647.547,3656.852,3629.627,0,0,0
上证指数,2025-08-12,3665.918,3669.038,3647.963,0,0,0
上证指数,2025-08-13,3683.465,3688.628,3666.547,0,0,0
上证指数,2025-08-14,3666.443,3704.772,3662.57,0,1,0
上证指数,2025-08-15,3696.771,3702.255,3658.376,0,0,0
上证指数,2025-08-18,3728.027,3745.939,3702.38,0,0,0
上证指数,2025-08-19,3727.288,3746.669,3718.147,0,0,0
上证指数,2025-08-20,3766.21,3767.43,3704.991,0,0,0
上证指数,2025-08-21,3771.099,3787.981,3757.992,0,0,0
上证指数,2025-08-22,3825.759,3825.759,3772.277,0,0,0
上证指数,2025-08-25,3883.562,3883.562,3839.972,0,0,0
上证指数,2025-08-26,3868.382,3888.599,3859.758,0,0,0
上证指数,2025-08-27,3800.35,3887.198,3800.35,0,0,0
上证指数,2025-08-28,3843.597,3845.087,3761.422,0,0,0
上证指数,2025-08-29,3857.927,3867.606,3839.206,0,0,0
上证指数,2025-09-01,3875.53,3879.045,3853.658,0,0,0
上证指数,2025-09-02,3858.133,3885.315,3828.678,0,0,0
上证指数,2025-09-03,3813.557,3868.388,3794.884,0,0,0
上证指数,2025-09-04,3765.876,3808.396,3732.84,0,0,0
上证指数,2025-09-05,3812.514,3817.159,3745.309,0,0,0
上证指数,2025-09-08,3826.841,3833.143,3803.603,0,0,0
上证指数,2025-09-09,3807.292,3834.671,3791.724,0,0,0
上证指数,2025-09-10,3812.221,3826.996,3794.057,0,0,0
上证指数,2025-09-11,3875.309,3875.309,3796.435,0,0,0
上证指数,2025-09-12,3870.598,3892.738,3866.539,0,0,0
上证指数,2025-09-15,3860.504,3879.737,3855.973,0,1,0
上证指数,2025-09-16,3861.865,3876.69,3838.648,0,0,0
上证指数,2025-09-17,3876.341,3882.669,3848.946,0,0,0
上证指数,2025-09-18,3831.656,3899.959,3800.995,0,1,0
上证指数,2025-09-19,3820.089,3843.17,3811.903,0,0,0
上证指数,2025-09-22,3828.576,3831.74,3806.202,0,0,0
上证指数,2025-09-23,3821.833,3838.606,3774.528,0,0,0
上证指数,2025-09-24,3853.642,3854.923,3804.328,0,0,0
上证指数,2025-09-25,3853.302,3866.106,3840.459,0,0,0
上证指数,2025-09-26,3828.106,3856.606,3828.106,0,0,0
上证指数,2025-09-29,3862.532,3881.002,3809.535,0,0,0
上证指数,2025-09-30,3882.777,3887.57,3866.281,0,0,0
上证指数,2025-10-09,3933.972,3936.576,3885.744,0,0,0
上证指数,2025-10-10,3897.028,3933.005,3886.305,0,1,0
上证指数,2025-10-13,3889.502,3895.83,3800.106,0,0,0
上证指数,2025-10-14,3865.229,3918.436,3851.121,0,0,0
上证指数,2025-10-15,3912.21,3912.291,3857.667,0,0,0
上证指数,2025-10-16,3916.228,3931.05,3899.167,0,0,0
上证指数,2025-10-17,3839.755,3921.065,3835.365,0,0,0
上证指数,2025-10-20,3863.893,3877.722,3850.367,0,0,0
上证指数,2025-10-21,3916.332,3919.318,3868.145,0,0,0
上证指数,2025-10-22,3913.758,3918.592,3893.325,0,0,0
上证指数,2025-10-23,3922.41,3926.217,3877.529,0,0,0
上证指数,2025-10-24,3950.312,3950.312,3928.96,0,0,0
上证指数,2025-10-27,3996.945,3999.067,3963.102,0,0,0
上证指数,2025-10-28,3988.224,4010.728,3976.833,0,0,0
上证指数,2025-10-29,4016.331,4016.331,3986.941,0,0,0
上证指数,2025-10-30,3986.901,4025.705,3984.828,0,1,0
上证指数,2025-10-31,3954.79,3986.743,3951.731,0,0,0
上证指数,2025-11-03,3976.521,3977.305,3937.022,0,0,0
上证指数,2025-11-04,3960.186,3985.882,3938.52,0,0,0
上证指数,2025-11-05,3969.248,3979.754,3922.584,0,0,0
上证指数,2025-11-06,4007.76,4008.799,3973.349,0,0,0
上证指数,2025-11-07,3997.556,4012.005,3993.691,0,0,0
上证指数,2025-11-10,4018.597,4018.696,3990.836,0,0,0
上证指数,2025-11-11,4002.758,4024.939,3991.516,0,0,0
上证指数,2025-11-12,4000.14,4020.378,3980.676,0,0,0
上证指数,2025-11-13,4029.501,4030.398,3994.771,0,0,0
上证指数,2025-11-14,3990.492,4034.079,3990.307,0,1,0
上证指数,2025-11-17,3972.035,3992.404,3958.948,0,0,0
上证指数,2025-11-18,3939.813,3966.885,3926.589,0,0,0
上证指数,2025-11-19,3946.742,3960.052,3930.075,0,0,0
上证指数,2025-11-20,3931.051,3967.971,3927.512,0,0,0
上证指数,2025-11-21,3834.891,3912.006,3834.749,0,0,0
上证指数,2025-11-24,3836.766,3854.331,3816.576,0,0,0
上证指数,2025-11-25,3870.023,3882.03,3845.138,0,0,0
上证指数,2025-11-26,3864.184,3879.923,3861.177,0,0,0
上证指数,2025-11-27,3875.259,3895.589,3864.131,0,0,0
上证指数,2025-11-28,3888.596,3888.889,3856.25,0,0,0
上证指数,2025-12-01,3914.006,3914.464,3890.949,0,0,0
上证指数,2025-12-02,3897.712,3908.769,3888.328,0,0,0
上证指数,2025-12-03,3878.0,3901.696,3869.953,0,0,0
上证指数,2025-12-04,3875.793,3888.86,3859.049,0,0,0
上证指数,2025-12-05,3902.808,3907.782,3863.314,0,0,0
上证指数,2025-12-08,3924.078,3936.311,3904.738,0,0,0
上证指数,2025-12-09,3909.522,3923.899,3902.128,0,0,0
上证指数,2025-12-10,3900.496,3906.116,3876.475,0,0,0
上证指数,2025-12-11,3873.318,3904.963,3862.821,0,0,0
上证指数,2025-12-12,3889.346,3891.807,3850.597,0,0,0
上证指数,2025-12-15,3867.921,3896.977,3863.63,0,0,0
上证指数,2025-12-16,3824.812,3862.427,3815.844,0,0,1
上证指数,2025-12-17,3870.278,3881.752,3817.996,1,0,0
上证指数,2025-12-18,3876.371,3888.285,3856.423,0,0,0
上证指数,2025-12-19,3890.448,3902.671,3871.777,0,0,0
上证指数,2025-12-22,3917.364,3920.012,3900.515,0,0,0
上证指数,2025-12-23,3919.979,3937.127,3910.745,0,0,0
上证指数,2025-12-24,3940.947,3947.041,3912.311,0,0,0
上证指数,2025-12-25,3959.621,3964.073,3936.078,0,0,0
上证指数,2025-12-26,3963.679,3977.706,3945.524,0,0,0
上证指数,2025-12-29,3965.28,3983.979,3956.946,0,0,0
上证指数,2025-12-30,3965.116,3979.99,3947.419,0,0,0
上证指数,2025-12-31,3968.84,3977.536,3955.487,0,0,0
上证指数,2026-01-05,4023.417,4025.263,3983.576,0,0,0
上证指数,2026-01-06,4083.667,4083.667,4025.088,0,0,0
上证指数,2026-01-07,4085.772,4098.777,4069.436,0,0,0
上证指数,2026-01-08,4082.979,4093.872,4067.122,0,0,0
上证指数,2026-01-09,4120.426,4121.723,4083.616,0,0,0
上证指数,2026-01-12,4165.287,4168.357,4119.879,0,0,0
上证指数,2026-01-13,4138.759,4179.702,4126.234,0,1,0
上证指数,2026-01-14,4126.093,4190.866,4103.621,0,1,0
上证指数,2026-01-15,4112.601,4133.073,4096.85,0,0,0
上证指数,2026-01-16,4101.913,4140.225,4091.811,0,0,0
上证指数,2026-01-19,4114.0,4126.518,4090.057,0,0,0
上证指数,2026-01-20,4113.649,4128.93,4080.294,0,0,0
上证指数,2026-01-21,4116.94,4135.959,4103.529,0,0,0
上证指数,2026-01-22,4122.576,4140.838,4109.923,0,0,0
上证指数,2026-01-23,4136.164,4143.75,4120.204,0,0,0
上证指数,2026-01-26,4132.605,4160.985,4124.7,0,0,0
上证指数,2026-01-27,4139.904,4158.802,4101.83,0,0,0
上证指数,2026-01-28,4151.238,4170.147,4138.019,0,0,0
上证指数,2026-01-29,4157.985,4170.214,4138.299,0,0,0
上证指数,2026-01-30,4117.948,4152.85,4064.777,0,0,0
上证指数,2026-02-02,4015.746,4103.407,4013.656,0,0,0
上证指数,2026-02-03,4067.738,4069.418,4002.782,0,0,0
上证指数,2026-02-04,4102.202,4104.621,4062.683,0,0,0
上证指数,2026-02-05,4075.917,4088.904,4048.939,0,0,0
上证指数,2026-02-06,4065.583,4095.03,4029.973,0,0,0
上证指数,2026-02-09,4123.09,4123.159,4093.056,0,0,0
上证指数,2026-02-10,4128.373,4134.338,4117.564,0,0,0
上证指数,2026-02-11,4131.985,4142.561,4122.428,0,0,0
上证指数,2026-02-12,4134.018,4140.593,4124.131,0,0,0
上证指数,2026-02-13,4082.073,4123.844,4079.77,0,0,0
上证指数,2026-02-24,4117.409,4131.55,4105.937,0,0,0
上证指数,2026-02-25,4147.231,4167.844,4122.699,0,0,0
上证指数,2026-02-26,4146.631,4152.193,4127.153,0,0,0
上证指数,2026-02-27,4162.882,4166.234,4128.36,0,0,0
上证指数,2026-03-02,4182.591,4188.77,4131.368,0,0,0
上证指数,2026-03-03,4122.676,4197.228,4116.011,0,1,0
上证指数,2026-03-04,4082.474,4106.04,4055.413,0,0,0
上证指数,2026-03-05,4108.567,4125.617,4090.621,0,0,0
上证指数,2026-03-06,4124.194,4129.465,4085.895,0,0,0
上证指数,2026-03-09,4096.602,4106.534,4052.545,0,0,0
上证指数,2026-03-10,4123.138,4123.958,4098.587,0,0,0
上证指数,2026-03-11,4133.433,4135.839,4112.8,0,0,0
上证指数,2026-03-12,4129.103,4141.649,4103.164,0,0,0
上证指数,2026-03-13,4095.449,4134.079,4086.847,0,0,0
上证指数,2026-03-16,4084.786,4096.133,4048.087,0,0,0
上证指数,2026-03-17,4049.907,4108.4,4049.58,0,0,0
上证指数,2026-03-18,4062.984,4065.373,4023.03,0,0,0
上证指数,2026-03-19,4006.552,4042.022,3994.165,0,0,0
上证指数,2026-03-20,3957.053,4022.703,3955.711,0,0,0
上证指数,2026-03-23,3813.283,3906.622,3794.684,0,0,0
上证指数,2026-03-24,3881.28,3881.424,3807.994,0,0,0
上证指数,2026-03-25,3931.838,3933.061,3891.816,0,0,0
上证指数,2026-03-26,3889.084,3937.104,3880.573,0,0,0
上证指数,2026-03-27,3913.724,3924.108,3852.094,0,0,0
上证指数,2026-03-30,3923.287,3924.289,3872.776,0,0,0
上证指数,2026-03-31,3891.861,3948.811,3891.861,0,0,0
上证指数,2026-04-01,3948.552,3955.943,3929.921,0,0,0
上证指数,2026-04-02,3919.285,3952.576,3900.116,0,0,0
上证指数,2026-04-03,3880.097,3929.529,3871.3,0,0,0
上证指数,2026-04-07,3890.165,3902.607,3875.684,0,0,0
上证指数,2026-04-08,3994.998,3994.998,3926.249,0,0,0
上证指数,2026-04-09,3966.171,3979.127,3955.246,0,0,0
上证指数,2026-04-10,3986.225,4011.024,3979.814,0,0,0
上证指数,2026-04-13,3988.558,3991.262,3966.198,0,0,0
上证指数,2026-04-14,4026.626,4026.626,3992.407,0,0,0
上证指数,2026-04-15,4027.21,4050.621,4020.904,0,0,0
上证指数,2026-04-16,4055.547,4057.831,4028.909,0,0,0
上证指数,2026-04-17,4051.425,4058.604,4038.429,0,0,0
上证指数,2026-04-20,4082.127,4083.19,4051.685,0,0,0
上证指数,2026-04-21,4085.077,4086.637,4062.133,0,0,0
上证指数,2026-04-22,4106.258,4106.844,4074.68,0,0,0
上证指数,2026-04-23,4093.25,4114.844,4070.46,0,0,0
上证指数,2026-04-24,4079.9,4092.613,4061.145,0,0,0
上证指数,2026-04-27,4086.344,4092.831,4071.08,0,0,0
上证指数,2026-04-28,4078.637,4090.201,4062.872,0,0,0
上证指数,2026-04-29,4107.514,4112.152,4061.822,0,0,0
上证指数,2026-04-30,4112.159,4118.755,4100.966,0,0,0
上证指数,2026-05-06,4160.174,4166.147,4129.911,0,0,0
上证指数,2026-05-07,4180.092,4180.21,4163.137,0,0,0
上证指数,2026-05-08,4179.952,4183.063,4154.246,0,0,0
上证指数,2026-05-11,4225.021,4229.58,4186.082,0,0,0
上证指数,2026-05-12,4214.489,4230.184,4199.344,0,0,0
上证指数,2026-05-13,4242.572,4245.068,4192.315,0,0,0
上证指数,2026-05-14,4177.918,4258.863,4177.918,0,1,0
上证指数,2026-05-15,4135.389,4191.807,4114.086,0,0,0
上证指数,2026-05-18,4131.528,4145.661,4108.604,0,0,0
上证指数,2026-05-19,4169.538,4170.289,4107.994,0,0,0
上证指数,2026-05-20,4162.185,4169.847,4139.974,0,0,0
上证指数,2026-05-21,4077.277,4199.527,4074.217,0,0,0
上证指数,2026-05-22,4112.9,4120.088,4067.747,0,0,0
上证指数,2026-05-25,4152.569,4153.879,4119.8,0,0,0
上证指数,2026-05-26,4145.373,4150.289,4104.459,0,0,0
上证指数,2026-05-27,4093.727,4153.561,4077.616,0,0,0
上证指数,2026-05-28,4098.636,4110.782,4055.828,0,0,0
上证指数,2026-05-29,4068.569,4112.955,4055.886,0,0,0
上证指数,2026-06-01,4057.74,4093.041,4045.69,0,0,0
上证指数,2026-06-02,4075.102,4089.575,4032.583,0,0,0
上证指数,2026-06-03,4083.974,4107.046,4059.907,0,0,0
上证指数,2026-06-04,4057.781,4080.718,4043.433,0,0,0
上证指数,2026-06-05,4027.736,4078.932,4015.063,0,0,0
上证指数,2026-06-08,3959.338,4007.493,3927.853,0,0,0
上证指数,2026-06-09,4010.031,4010.872,3955.908,0,0,0
上证指数,2026-06-10,3993.226,4006.313,3963.442,0,0,0
上证指数,2026-06-11,3987.015,3997.478,3958.437,0,0,0
上证指数,2026-06-12,4031.513,4060.271,4008.177,0,0,0
上证指数,2026-06-15,4096.472,4097.166,4051.065,0,0,0
上证指数,2026-06-16,4091.892,4103.926,4077.87,0,0,0
上证指数,2026-06-17,4108.076,4109.958,4073.732,0,0,0
上证指数,2026-06-18,4090.481,4117.451,4080.294,0,0,0
上证指数,2026-06-22,4163.097,4164.418,4070.172,0,0,0
上证指数,2026-06-23,4106.252,4175.348,4085.591,0,0,0
上证指数,2026-06-24,4110.813,4117.285,4075.492,0,0,0
上证指数,2026-06-25,4120.281,4133.098,4093.009,0,0,0
上证指数,2026-06-26,4027.265,4099.78,4007.859,0,0,0
上证指数,2026-06-29,4073.902,4075.334,3992.552,0,0,0
上证指数,2026-06-30,4094.397,4097.415,4052.17,0,0,0
上证指数,2026-07-01,4112.445,4143.314,4087.535,0,0,0
上证指数,2026-07-02,4028.904,4093.678,4019.215,0,0,0
上证指数,2026-07-03,4043.643,4073.88,4027.255,0,0,0
上证指数,2026-07-06,4041.238,4060.069,4005.414,0,0,0
上证指数,2026-07-07,3990.235,4028.514,3971.713,0,0,0
上证指数,2026-07-08,3970.88,4016.026,3967.913,0,0,0
上证指数,2026-07-09,4036.588,4040.539,3938.878,0,0,0
上证指数,2026-07-10,3996.162,4074.828,3995.807,0,0,0
深证成指,2018-01-02,11178.052,11178.052,11072.868,0,0,0
深证成指,2018-01-03,11280.296,11316.46,11171.118,0,0,0
深证成指,2018-01-04,11341.346,11341.346,11259.458,0,0,0
深证成指,2018-01-05,11342.848,11372.286,11310.288,0,0,0
深证成指,2018-01-08,11382.717,11386.038,11287.604,0,0,0
深证成指,2018-01-09,11447.091,11449.598,11358.128,0,0,0
深证成指,2018-01-10,11437.084,11446.414,11345.096,0,0,0
深证成指,2018-01-11,11464.196,11482.813,11372.36,0,0,0
深证成指,2018-01-12,11461.991,11496.531,11420.264,0,0,0
深证成指,2018-01-15,11307.46,11476.577,11277.308,0,0,0
深证成指,2018-01-16,11386.91,11402.456,11283.286,0,0,0
深证成指,2018-01-17,11303.967,11367.157,11185.921,0,0,0
深证成指,2018-01-18,11319.905,11375.111,11279.423,0,0,0
深证成指,2018-01-19,11296.273,11393.044,11276.566,0,0,0
深证成指,2018-01-22,11513.081,11513.081,11273.689,0,0,0
深证成指,2018-01-23,11555.255,11564.952,11493.739,0,0,0
深证成指,2018-01-24,11607.569,11613.955,11456.261,0,0,0
深证成指,2018-01-25,11552.562,11633.458,11548.679,0,0,0
深证成指,2018-01-26,11557.815,11605.128,11512.939,0,0,0
深证成指,2018-01-29,11352.716,11556.648,11323.687,0,0,0
深证成指,2018-01-30,11278.781,11370.003,11260.313,0,0,0
深证成指,2018-01-31,11159.676,11244.181,11119.316,0,0,0
深证成指,2018-02-01,10864.342,11171.357,10836.352,0,0,0
深证成指,2018-02-02,10925.161,10933.155,10663.542,0,0,0
深证成指,2018-02-05,10836.252,10873.241,10741.847,0,0,0
深证成指,2018-02-06,10377.609,10685.158,10377.609,0,0,0
深证成指,2018-02-07,10246.974,10599.536,10173.663,0,0,0
深证成指,2018-02-08,10372.588,10411.203,10219.215,0,0,0
深证成指,2018-02-09,10001.228,10172.775,9868.834,0,0,0
深证成指,2018-02-12,10291.882,10325.684,10059.857,0,0,0
深证成指,2018-02-13,10362.432,10486.811,10350.174,0,0,0
深证成指,2018-02-14,10431.914,10433.092,10319.146,0,0,0
深证成指,2018-02-22,10658.937,10667.8,10526.983,0,0,0
深证成指,2018-02-23,10662.791,10700.109,10578.787,0,0,0
深证成指,2018-02-26,10895.562,10920.21,10670.167,0,0,0
深证成指,2018-02-27,10807.534,10915.364,10791.954,0,0,0
深证成指,2018-02-28,10828.73,10875.707,10656.357,0,0,0
深证成指,2018-03-01,10943.131,10943.131,10732.926,0,0,0
深证成指,2018-03-02,10856.246,10947.386,10840.008,0,0,0
深证成指,2018-03-05,10875.68,10913.031,10813.465,0,0,0
深证成指,2018-03-06,11007.952,11007.952,10873.846,0,0,0
深证成指,2018-03-07,10904.988,11031.479,10897.58,0,0,0
深证成指,2018-03-08,11019.078,11019.078,10892.183,0,0,0
深证成指,2018-03-09,11194.914,11203.724,11030.553,0,0,0
深证成指,2018-03-12,11326.271,11328.769,11260.457,0,0,0
深证成指,2018-03-13,11241.405,11335.298,11236.38,0,0,0
深证成指,2018-03-14,11139.627,11242.305,11138.391,0,0,0
深证成指,2018-03-15,11163.654,11195.944,11051.622,0,0,0
深证成指,2018-03-16,11051.122,11192.356,11051.122,0,0,0
深证成指,2018-03-19,11068.493,11120.75,10994.678,0,0,0
深证成指,2018-03-20,11077.802,11082.027,10951.988,0,0,0
深证成指,2018-03-21,10980.55,11170.562,10973.585,0,0,0
深证成指,2018-03-22,10877.252,11035.583,10858.444,0,0,0
深证成指,2018-03-23,10439.986,10664.928,10256.5,0,0,0
深证成指,2018-03-26,10564.375,10564.375,10217.219,0,0,0
深证成指,2018-03-27,10775.711,10799.369,10675.497,0,0,0
深证成指,2018-03-28,10630.688,10768.477,10613.063,0,0,0
深证成指,2018-03-29,10755.92,10778.798,10564.285,0,0,0
深证成指,2018-03-30,10868.655,10883.049,10766.526,0,0,0
深证成指,2018-04-02,10852.947,10950.218,10835.715,0,0,0
深证成指,2018-04-03,10754.285,10783.926,10667.332,0,0,0
深证成指,2018-04-04,10684.562,10829.82,10678.936,0,0,0
深证成指,2018-04-09,10653.376,10725.105,10571.156,0,0,0
深证成指,2018-04-10,10765.615,10765.615,10628.236,0,0,0
深证成指,2018-04-11,10808.37,10856.436,10786.837,0,0,0
深证成指,2018-04-12,10726.955,10825.664,10720.833,0,0,0
深证成指,2018-04-13,10687.019,10825.668,10670.649,0,0,0
深证成指,2018-04-16,10621.788,10704.392,10540.69,0,0,0
深证成指,2018-04-17,10395.156,10669.149,10390.055,0,0,0
深证成指,2018-04-18,10491.149,10514.741,10249.873,0,0,0
深证成指,2018-04-19,10598.353,10646.702,10485.412,0,0,0
深证成指,2018-04-20,10408.91,10619.174,10392.69,0,0,0
深证成指,2018-04-23,10330.629,10471.21,10228.094,0,0,0
深证成指,2018-04-24,10556.822,10556.822,10325.51,0,0,0
深证成指,2018-04-25,10547.099,10579.178,10488.874,0,0,0
深证成指,2018-04-26,10292.119,10508.013,10290.365,0,0,0
深证成指,2018-04-27,10324.468,10382.767,10239.975,0,0,0
深证成指,2018-05-02,10342.846,10433.28,10283.516,0,0,0
深证成指,2018-05-03,10458.622,10459.385,10228.257,0,0,0
深证成指,2018-05-04,10426.188,10490.057,10411.826,0,0,0
深证成指,2018-05-07,10626.509,10626.509,10450.494,0,0,0
深证成指,2018-05-08,10707.804,10721.984,10630.58,0,0,0
深证成指,2018-05-09,10689.071,10705.147,10639.92,0,0,0
深证成指,2018-05-10,10729.766,10742.641,10651.866,0,0,0
深证成指,2018-05-11,10634.301,10752.825,10634.228,0,0,0
深证成指,2018-05-14,10671.457,10723.787,10641.294,0,0,0
深证成指,2018-05-15,10747.993,10747.993,10632.546,0,0,0
深证成指,2018-05-16,10701.323,10776.435,10691.141,0,0,0
深证成指,2018-05-17,10635.498,10713.713,10615.923,0,0,0
深证成指,2018-05-18,10672.522,10679.51,10557.75,0,0,0
深证成指,2018-05-21,10765.348,10789.758,10731.607,0,0,0
深证成指,2018-05-22,10765.805,10765.805,10689.51,0,0,0
深证成指,2018-05-23,10631.123,10746.816,10631.123,0,0,0
深证成指,2018-05-24,10564.127,10657.447,10552.347,0,0,0
深证成指,2018-05-25,10448.225,10576.811,10435.946,0,0,0
深证成指,2018-05-28,10465.537,10536.572,10382.717,0,0,0
深证成指,2018-05-29,10349.065,10517.138,10347.939,0,0,0
深证成指,2018-05-30,10105.795,10252.148,10097.477,0,0,1
深证成指,2018-05-31,10295.729,10295.729,10115.66,1,0,0
深证成指,2018-06-01,10169.354,10280.74,10122.988,0,0,0
深证成指,2018-06-04,10204.316,10237.597,10148.693,0,0,0
深证成指,2018-06-05,10385.605,10385.605,10216.022,0,0,0
深证成指,2018-06-06,10365.126,10403.932,10337.714,0,0,0
深证成指,2018-06-07,10313.846,10411.556,10308.06,0,0,0
深证成指,2018-06-08,10205.518,10291.896,10136.584,0,0,0
深证成指,2018-06-11,10175.347,10242.758,10141.271,0,0,0
深证成指,2018-06-12,10315.284,10322.996,10124.982,0,0,0
深证成指,2018-06-13,10161.648,10287.996,10161.387,0,0,0
深证成指,2018-06-14,10084.183,10213.792,10054.369,0,0,1
深证成指,2018-06-15,9943.127,10108.532,9902.634,0,0,0
深证成指,2018-06-19,9414.758,9815.013,9336.698,0,0,0
深证成指,2018-06-20,9501.337,9549.529,9310.186,0,0,0
深证成指,2018-06-21,9316.676,9573.486,9313.092,0,0,0
深证成指,2018-06-22,9409.953,9416.09,9172.297,0,0,0
深证成指,2018-06-25,9324.831,9494.438,9320.662,0,0,0
深证成指,2018-06-26,9339.37,9364.512,9175.386,0,0,0
深证成指,2018-06-27,9168.661,9378.078,9139.816,0,0,0
深证成指,2018-06-28,9071.729,9230.891,9065.204,0,0,0
深证成指,2018-06-29,9379.475,9381.025,9078.242,0,0,0
深证成指,2018-07-02,9179.796,9393.098,9107.546,0,0,0
深证成指,2018-07-03,9221.536,9233.021,8945.419,1,0,1
深证成指,2018-07-04,9035.486,9200.272,9008.089,0,0,0
深证成指,2018-07-05,8862.178,9096.539,8844.674,0,0,1
深证成指,2018-07-06,8911.342,9035.454,8736.355,1,0,1
深证成指,2018-07-09,9160.621,9160.621,8954.314,0,0,0
深证成指,2018-07-10,9205.426,9213.865,9123.22,0,0,0
深证成指,2018-07-11,9023.819,9092.878,8916.979,0,0,0
深证成指,2018-07-12,9273.613,9312.375,9019.963,0,0,0
深证成指,2018-07-13,9326.967,9344.652,9270.198,0,0,0
深证成指,2018-07-16,9317.355,9366.212,9278.074,0,0,0
深证成指,2018-07-17,9285.163,9307.66,9175.657,0,0,0
深证成指,2018-07-18,9195.239,9335.095,9195.239,0,0,0
深证成指,2018-07-19,9148.782,9266.935,9116.447,0,0,0
深证成指,2018-07-20,9251.48,9277.952,9055.863,0,0,0
深证成指,2018-07-23,9314.304,9314.304,9160.047,0,0,0
深证成指,2018-07-24,9465.802,9491.244,9313.169,0,0,0
深证成指,2018-07-25,9463.76,9514.938,9436.986,0,0,0
深证成指,2018-07-26,9352.251,9488.391,9331.453,0,0,0
深证成指,2018-07-27,9295.93,9363.17,9270.354,0,0,0
深证成指,2018-07-30,9181.94,9309.441,9139.737,0,0,0
深证成指,2018-07-31,9178.78,9216.729,9132.078,0,0,0
