date,open,high,low,close,volume
2025-07-04 14:30:00,3479.902,3479.902,3466.183,3468.372,4224443200
2025-07-04 15:00:00,3468.578,3472.388,3467.574,3472.319,5411278600
2025-07-07 10:00:00,3467.985,3471.314,3463.401,3466.582,14960976800
2025-07-07 10:30:00,3466.645,3470.157,3464.075,3468.654,5573953800
2025-07-07 11:00:00,3469.131,3472.999,3465.361,3465.859,4085005600
2025-07-07 11:30:00,3465.577,3466.905,3462.792,3465.054,3081420300
2025-07-07 13:30:00,3464.966,3469.001,3463.342,3468.404,4042202300
2025-07-07 14:00:00,3468.729,3474.801,3468.245,3473.396,3151202400
2025-07-07 14:30:00,3473.711,3474.110,3469.772,3470.158,3371509600
2025-07-07 15:00:00,3470.082,3473.532,3469.135,3473.127,5396863200
2025-07-08 10:00:00,3474.632,3485.054,3474.632,3481.907,13556210100
2025-07-08 10:30:00,3481.821,3482.975,3478.583,3480.311,6338052700
2025-07-08 11:00:00,3480.314,3481.973,3476.983,3481.516,4476649400
2025-07-08 11:30:00,3481.511,3495.367,3481.511,3493.164,5304146100
2025-07-08 13:30:00,3492.959,3497.884,3491.262,3492.897,5118421300
2025-07-08 14:00:00,3492.704,3497.849,3491.457,3496.201,3881254100
2025-07-08 14:30:00,3496.323,3497.950,3493.340,3497.725,4218602700
2025-07-08 15:00:00,3497.829,3499.886,3494.982,3497.475,6455140900
2025-07-09 10:00:00,3498.724,3509.384,3497.874,3503.836,15945173400
2025-07-09 10:30:00,3503.771,3511.809,3503.265,3511.257,6128695500
2025-07-09 11:00:00,3511.696,3512.669,3507.717,3508.821,5167409700
2025-07-09 11:30:00,3508.673,3509.733,3504.428,3507.693,5013164100
2025-07-09 13:30:00,3507.634,3512.580,3506.932,3509.535,4681157300
2025-07-09 14:00:00,3509.680,3511.227,3507.551,3510.137,3863561400
2025-07-09 14:30:00,3510.186,3510.582,3499.149,3501.272,4705975900
2025-07-09 15:00:00,3501.632,3502.760,3491.201,3493.050,6886871500
2025-07-10 10:00:00,3491.497,3501.713,3491.497,3496.896,15537970000
2025-07-10 10:30:00,3497.081,3507.186,3497.081,3507.186,7338886700
2025-07-10 11:00:00,3507.678,3509.479,3498.796,3505.218,5965627900
2025-07-10 11:30:00,3505.562,3508.052,3501.187,3505.580,4600166300
2025-07-10 13:30:00,3505.794,3515.646,3505.794,3513.435,5227785100
2025-07-10 14:00:00,3513.590,3517.345,3511.158,3512.117,4356015800
