date,index_code,index_name,open,high,low,close,volume
2019-09-30,sz399001,深证成指,9544.017,9581.642,9446.043,9446.238,18404291919
2019-10-08,sz399001,深证成指,9474.571,9556.959,9468.744,9474.754,18861055815
2019-10-09,sz399001,深证成指,9443.453,9507.04,9380.568,9506.562,18862586825
2019-10-10,sz399001,深证成指,9504.034,9643.521,9480.175,9638.102,22206997351
2019-10-11,sz399001,深证成指,9656.982,9704.677,9583.519,9666.583,24353343748
2019-10-14,sz399001,深证成指,9753.582,9840.589,9725.677,9786.638,28536008446
2019-10-15,sz399001,深证成指,9759.954,9759.954,9658.512,9671.729,26634945288
2019-10-16,sz399001,深证成指,9678.311,9722.123,9635.447,9642.06,23314815771
2019-10-17,sz399001,深证成指,9657.091,9670.697,9617.006,9645.389,20659623091
2019-10-18,sz399001,深证成指,9665.808,9706.378,9516.747,9533.505,23804271041
2019-10-21,sz399001,深证成指,9533.093,9560.976,9476.455,9553.573,20991394312
2019-10-22,sz399001,深证成指,9582.114,9642.935,9558.364,9642.089,20755239120
2019-10-23,sz399001,深证成指,9641.886,9652.073,9547.504,9567.749,21597582148
2019-10-24,sz399001,深证成指,9570.33,9598.331,9495.005,9555.762,20722232435
2019-10-25,sz399001,深证成指,9562.299,9665.6,9509.343,9660.44,22496181991
2019-10-28,sz399001,深证成指,9721.642,9802.146,9704.532,9801.874,29901316760
2019-10-29,sz399001,深证成指,9812.481,9818.744,9746.031,9746.031,32160866214
2019-10-30,sz399001,深证成指,9707.176,9726.95,9647.004,9681.538,27156471536
2019-10-31,sz399001,深证成指,9709.101,9720.968,9626.934,9635.329,24266337676
2019-11-01,sz399001,深证成指,9621.893,9814.673,9604.309,9802.334,22589737468
2019-11-04,sz399001,深证成指,9828.599,9908.199,9828.599,9868.133,23904148512
2019-11-05,sz399001,深证成指,9885.023,9982.34,9847.199,9938.606,23862943245
2019-11-06,sz399001,深证成指,9947.309,9947.309,9829.746,9860.975,23253071396
2019-11-07,sz399001,深证成指,9849.96,9939.532,9835.892,9917.487,21664172552
2019-11-08,sz399001,深证成指,9985.197,10008.515,9890.996,9895.337,23412425421
2019-11-11,sz399001,深证成指,9821.406,9821.406,9664.063,9680.574,23154711182
2019-11-12,sz399001,深证成指,9675.561,9699.416,9570.443,9670.145,20597518612
2019-11-13,sz399001,深证成指,9678.649,9702.513,9622.309,9687.854,18398823504
2019-11-14,sz399001,深证成指,9689.933,9768.672,9677.763,9746.561,20546147273
2019-11-15,sz399001,深证成指,9741.934,9777.686,9647.991,9647.991,21350582783
2019-11-18,sz399001,深证成指,9635.807,9725.781,9624.947,9715.274,19194868106
2019-11-19,sz399001,深证成指,9721.013,9889.754,9711.289,9889.754,22600132031
2019-11-20,sz399001,深证成指,9885.904,9908.625,9796.953,9809.048,23111273253
2019-11-21,sz399001,深证成指,9772.033,9818.487,9733.44,9774.442,20226537512
2019-11-22,sz399001,深证成指,9794.317,9875.709,9573.474,9626.902,25040762291
2019-11-25,sz399001,深证成指,9626.405,9643.234,9515.331,9626.355,22597315614
2019-11-26,sz399001,深证成指,9662.414,9698.599,9609.73,9677.234,21730770259
2019-11-27,sz399001,深证成指,9643.11,9694.225,9589.209,9648.393,20254427028
2019-11-28,sz399001,深证成指,9650.266,9679.964,9594.371,9622.144,18276670453
2019-11-29,sz399001,深证成指,9614.712,9633.139,9490.847,9582.156,18456686136
2019-12-02,sz399001,深证成指,9603.017,9647.954,9582.324,9605.188,18545145357
2019-12-03,sz399001,深证成指,9585.754,9657.653,9531.255,9657.653,19311439189
2019-12-04,sz399001,深证成指,9624.186,9703.396,9614.038,9687.951,20208639232
2019-12-05,sz399001,深证成指,9719.302,9817.206,9703.91,9799.069,22952501959
2019-12-06,sz399001,深证成指,9804.041,9878.623,9791.563,9878.623,22838035736
2019-12-09,sz399001,深证成指,9908.968,9917.605,9853.197,9876.269,25486272290
2019-12-10,sz399001,深证成指,9850.036,9915.866,9826.835,9915.866,25902285804
2019-12-11,sz399001,深证成指,9905.912,9921.653,9829.111,9852.714,26947543752
2019-12-12,sz399001,深证成指,9862.433,9887.563,9824.415,9836.234,25565456129
2019-12-13,sz399001,深证成指,9923.787,10014.207,9907.758,10004.624,29400938401
2019-12-16,sz399001,深证成指,10040.262,10158.241,10015.451,10158.241,35227189912
2019-12-17,sz399001,深证成指,10157.426,10350.65,10148.686,10306.031,42480727078
2019-12-18,sz399001,深证成指,10299.05,10365.163,10266.639,10294.66,37978310705
2019-12-19,sz399001,深证成指,10298.505,10316.773,10254.945,10296.291,34758610163
2019-12-20,sz399001,深证成指,10305.098,10343.07,10229.097,10229.486,34529000113
2019-12-23,sz399001,深证成指,10202.229,10248.804,10050.408,10056.208,30843913604
2019-12-24,sz399001,深证成指,10080.368,10190.04,10065.555,10189.286,26415434146
2019-12-25,sz399001,深证成指,10176.722,10255.204,10170.21,10229.578,29073447318
2019-12-26,sz399001,深证成指,10239.758,10303.715,10221.337,10303.715,29292905175
2019-12-27,sz399001,深证成指,10326.521,10377.944,10226.619,10233.772,35167642095
2019-12-30,sz399001,深证成指,10203.815,10365.957,10133.881,10365.957,32284492558
2019-12-31,sz399001,深证成指,10360.784,10433.293,10352.889,10430.767,28242771754
2020-01-02,sz399001,深证成指,10509.124,10663.555,10479.773,10638.824,39279517396
2020-01-03,sz399001,深证成指,10666.655,10689.591,10594.357,10656.406,37360393826
2020-01-06,sz399001,深证成指,10599.411,10799.58,10577.782,10698.273,43899825118
2020-01-07,sz399001,深证成指,10725.178,10829.045,10723.857,10829.045,41449962703
2020-01-08,sz399001,深证成指,10776.708,10851.281,10681.024,10706.868,46250690962
2020-01-09,sz399001,深证成指,10807.037,10899.482,10807.037,10898.166,39659111472
2020-01-10,sz399001,深证成指,10927.981,10933.806,10833.52,10879.843,35568971362
2020-01-13,sz399001,深证成指,10893.995,11040.201,10851.72,11040.201,34527366282
2020-01-14,sz399001,深证成指,11074.887,11086.809,10983.415,10988.768,37729812166
2020-01-15,sz399001,深证成指,10978.281,11001.806,10882.787,10972.316,33123327249
2020-01-16,sz399001,深证成指,10986.648,11008.208,10934.725,10967.436,31796837343
2020-01-17,sz399001,深证成指,11001.678,11045.25,10927.841,10954.388,30482010260
2020-01-20,sz399001,深证成指,10981.505,11115.884,10936.804,11115.884,33062551293
2020-01-21,sz399001,深证成指,11077.657,11078.039,10948.576,10953.413,33854080424
2020-01-22,sz399001,深证成指,10896.555,11105.69,10761.677,11072.058,35209008130
2020-01-23,sz399001,深证成指,10947.857,11025.995,10572.265,10681.904,40289425936
2020-02-03,sz399001,深证成指,9706.58,9934.35,9706.58,9779.668,19544992148
2020-02-04,sz399001,深证成指,9578.867,10095.69,9578.867,10089.666,51156008017
2020-02-05,sz399001,深证成指,10159.552,10445.094,10148.243,10305.498,45467182509
2020-02-06,sz399001,深证成指,10306.115,10633.165,10214.812,10601.342,48110943403
2020-02-07,sz399001,深证成指,10569.652,10629.149,10441.903,10611.551,48961955730
2020-02-10,sz399001,深证成指,10577.558,10730.054,10551.539,10728.46,47089083717
2020-02-11,sz399001,深证成指,10749.974,10839.186,10678.106,10768.628,41781519097
2020-02-12,sz399001,深证成指,10735.048,10944.63,10724.085,10940.795,42014176190
2020-02-13,sz399001,深证成指,10936.501,10988.231,10820.917,10864.322,45529039905
2020-02-14,sz399001,深证成指,10854.455,11017.646,10822.134,10916.312,41709336930
2020-02-17,sz399001,深证成指,10974.933,11241.499,10974.933,11241.499,48111496462
2020-02-18,sz399001,深证成指,11244.765,11306.486,11143.387,11306.486,52809083639
2020-02-19,sz399001,深证成指,11300.161,11387.992,11229.552,11235.596,53776285211
2020-02-20,sz399001,深证成指,11278.874,11519.073,11248.902,11509.088,55171061966
2020-02-21,sz399001,深证成指,11506.674,11727.889,11493.633,11629.698,60039173439
2020-02-24,sz399001,深证成指,11620.631,11809.75,11548.41,11772.376,62054634683
2020-02-25,sz399001,深证成指,11537.554,11869.406,11350.275,11856.081,73050583178
2020-02-26,sz399001,深证成指,11677.629,11770.509,11453.687,11497.553,68651309803
2020-02-27,sz399001,深证成指,11555.818,11684.497,11401.323,11534.019,55169482361
2020-02-28,sz399001,深证成指,11150.659,11338.35,10962.242,10980.774,61089043637
2020-03-02,sz399001,深证成指,11115.459,11457.416,11053.288,11381.762,53240554806
2020-03-03,sz399001,深证成指,11597.664,11734.178,11378.764,11484.212,60166615274
2020-03-04,sz399001,深证成指,11411.598,11501.797,11273.264,11493.021,51334824582
2020-03-05,sz399001,深证成指,11644.407,11739.837,11521.293,11711.373,59305420404
2020-03-06,sz399001,深证成指,11555.458,11690.201,11541.781,11582.815,53885674076
2020-03-09,sz399001,深证成指,11363.795,11407.473,11100.913,11108.548,58473479978
2020-03-10,sz399001,深证成指,11016.924,11406.305,10916.946,11403.467,58135515476
2020-03-11,sz399001,深证成指,11436.438,11444.781,11197.093,11200.05,52958021967
2020-03-12,sz399001,深证成指,11022.401,11070.406,10842.381,10941.014,46570794670
2020-03-13,sz399001,深证成指,10382.222,10956.509,10380.171,10831.125,52900453782
2020-03-16,sz399001,深证成指,10867.663,10867.663,10217.933,10253.284,52048261524
2020-03-17,sz399001,深证成指,10337.919,10449.327,9885.861,10202.753,44916428758
2020-03-18,sz399001,深证成指,10294.955,10479.783,10029.568,10029.568,45258080567
2020-03-19,sz399001,深证成指,10023.121,10101.804,9719.492,10019.858,43223774821
2020-03-20,sz399001,深证成指,10150.784,10174.509,9964.286,10150.125,38004697447
2020-03-23,sz399001,深证成指,9828.898,9929.964,9659.348,9691.534,38811461512
2020-03-24,sz399001,深证成指,9900.221,9945.92,9634.968,9921.683,39835928443
2020-03-25,sz399001,深证成指,10171.465,10255.579,10111.362,10241.076,41683938177
2020-03-26,sz399001,深证成指,10161.942,10281.572,10112.62,10155.359,37299227467
2020-03-27,sz399001,深证成指,10300.619,10310.532,10105.719,10109.906,34500987545
2020-03-30,sz399001,深证成指,9953.036,9985.379,9791.022,9904.951,35663136928
2020-03-31,sz399001,深证成指,10008.025,10047.979,9925.68,9962.305,31534832328
2020-04-01,sz399001,深证成指,9967.116,10127.097,9927.921,9951.837,33307952567
2020-04-02,sz399001,深证成指,9910.377,10179.204,9896.646,10179.204,32820076188
2020-04-03,sz399001,深证成指,10155.563,10212.909,10069.644,10110.113,32003127097
2020-04-07,sz399001,深证成指,10312.715,10441.741,10296.72,10428.913,40185831806
2020-04-08,sz399001,深证成指,10372.763,10426.401,10344.442,10386.545,39687723477
2020-04-09,sz399001,深证成指,10453.855,10485.297,10401.171,10463.046,37741883171
2020-04-10,sz399001,深证成指,10459.699,10509.004,10265.884,10298.413,39477343661
2020-04-13,sz399001,深证成指,10225.529,10295.169,10173.123,10223.163,29803433754
2020-04-14,sz399001,深证成指,10300.962,10475.705,10276.365,10475.705,32983875791
2020-04-15,sz399001,深证成指,10468.463,10528.735,10404.509,10417.374,37919930676
2020-04-16,sz399001,深证成指,10361.766,10489.134,10346.109,10470.794,34870380920
2020-04-17,sz399001,深证成指,10562.897,10624.542,10507.803,10527.99,40149237971
2020-04-20,sz399001,深证成指,10553.548,10621.497,10523.592,10621.497,34015623714
2020-04-21,sz399001,深证成指,10577.719,10577.719,10394.439,10506.856,35933329193
2020-04-22,sz399001,深证成指,10424.45,10617.192,10409.853,10617.192,34484857059
2020-04-23,sz399001,深证成指,10657.399,10667.012,10557.943,10564.046,38280972869
2020-04-24,sz399001,深证成指,10565.087,10577.028,10388.661,10423.462,37291139586
2020-04-27,sz399001,深证成指,10449.127,10531.392,10367.292,10452.171,32036978713
2020-04-28,sz399001,深证成指,10477.762,10547.745,10194.151,10501.147,38469152976
2020-04-29,sz399001,深证成指,10460.995,10586.571,10449.373,10514.173,29023198868
2020-04-30,sz399001,深证成指,10575.524,10751.748,10575.524,10721.779,34810253127
2020-05-06,sz399001,深证成指,10618.165,10884.34,10613.888,10883.219,35016317908
2020-05-07,sz399001,深证成指,10899.917,10926.827,10832.093,10863.285,34587889048
2020-05-08,sz399001,深证成指,10923.612,11054.314,10904.884,11001.579,35434789069
2020-05-11,sz399001,深证成指,11053.815,11096.284,10902.604,10969.282,34932753998
2020-05-12,sz399001,深证成指,10972.051,11018.926,10871.614,11015.559,30928583190
2020-05-13,sz399001,深证成指,10978.312,11096.615,10954.691,11074.593,29883684044
2020-05-14,sz399001,深证成指,11026.712,11047.376,10955.538,10962.147,32504079061
2020-05-15,sz399001,深证成指,11013.155,11039.679,10919.54,10964.892,31714461969
2020-05-18,sz399001,深证成指,10969.081,11017.499,10858.455,10921.146,36207888258
2020-05-19,sz399001,深证成指,11023.428,11052.848,10978.717,11052.848,31011385021
2020-05-20,sz399001,深证成指,11056.977,11056.977,10914.754,10948.478,34539737800
2020-05-21,sz399001,深证成指,10999.07,11007.145,10818.786,10845.396,32124994307
2020-05-22,sz399001,深证成指,10832.913,10832.913,10559.298,10604.966,29971897348
2020-05-25,sz399001,深证成指,10602.471,10629.61,10532.861,10592.845,24158753245
2020-05-26,sz399001,深证成指,10655.983,10816.71,10647.251,10815.431,27086420713
2020-05-27,sz399001,深证成指,10823.243,10823.243,10657.806,10682.697,29342989795
2020-05-28,sz399001,深证成指,10680.873,10727.993,10505.787,10653.492,29705786836
2020-05-29,sz399001,深证成指,10615.136,10764.872,10588.739,10746.076,29492296256
2020-06-01,sz399001,深证成指,10837.492,11123.195,10837.492,11102.15,39028221549
2020-06-02,sz399001,深证成指,11133.616,11146.849,11059.185,11112.496,41951030331
2020-06-03,sz399001,深证成指,11154.642,11204.518,11100.689,11108.359,41899491387
2020-06-04,sz399001,深证成指,11146.293,11165.139,11080.506,11139.257,35881210901
2020-06-05,sz399001,深证成指,11153.273,11180.598,11087.249,11180.598,34249496634
2020-06-08,sz399001,深证成指,11266.935,11340.029,11195.85,11215.76,35720905420
2020-06-09,sz399001,深证成指,11238.441,11303.538,11195.003,11284.242,32997984013
2020-06-10,sz399001,深证成指,11296.135,11338.236,11249.435,11335.862,31935033954
2020-06-11,sz399001,深证成指,11328.098,11405.009,11180.754,11243.617,35685471327
2020-06-12,sz399001,深证成指,11017.146,11306.14,11003.319,11251.708,35465928370
2020-06-15,sz399001,深证成指,11241.256,11353.164,11192.273,11192.273,38922693148
2020-06-16,sz399001,深证成指,11312.807,11398.966,11293.904,11398.966,35896934264
2020-06-17,sz399001,深证成指,11421.028,11421.028,11330.369,11420.837,38276043231
2020-06-18,sz399001,深证成指,11416.078,11503.383,11397.573,11494.555,37911198940
2020-06-19,sz399001,深证成指,11505.686,11694.89,11500.53,11668.133,35928501838
2020-06-22,sz399001,深证成指,11680.405,11756.855,11658.806,11702.441,37541858460
2020-06-23,sz399001,深证成指,11711.277,11796.411,11651.826,11794.01,34738120228
2020-06-24,sz399001,深证成指,11813.363,11854.99,11760.47,11813.528,31873282282
2020-06-29,sz399001,深证成指,11780.65,11814.641,11695.45,11752.359,32520425385
2020-06-30,sz399001,深证成指,11828.527,12013.602,11827.764,11992.347,32630919779
2020-07-01,sz399001,深证成指,12024.84,12130.302,11945.893,12112.965,39396763794
2020-07-02,sz399001,深证成指,12095.85,12278.829,12055.952,12269.488,47696805257
2020-07-03,sz399001,深证成指,12295.62,12433.685,12232.704,12433.265,51287202197
2020-07-06,sz399001,深证成指,12519.496,12945.712,12519.496,12941.721,69166255381
2020-07-07,sz399001,深证成指,13084.649,13407.192,12997.167,13163.979,75451498924
2020-07-08,sz399001,深证成指,13170.2,13428.94,13059.237,13406.372,66951860527
2020-07-09,sz399001,深证成指,13399.468,13792.635,13385.426,13754.744,75903006068
2020-07-10,sz399001,深证成指,13662.384,13831.611,13599.033,13671.244,69669379772
2020-07-13,sz399001,深证成指,13699.223,14149.144,13699.223,14149.144,70838566102
2020-07-14,sz399001,深证成指,14121.33,14150.997,13698.269,13996.464,73550494077
2020-07-15,sz399001,深证成指,14017.931,14077.56,13646.662,13734.129,67093292258
2020-07-16,sz399001,深证成指,13731.284,13853.442,12966.325,12996.34,62063814461
2020-07-17,sz399001,深证成指,13002.836,13315.436,12916.08,13114.938,47508479082
2020-07-20,sz399001,深证成指,13303.803,13448.85,13032.396,13448.85,49354724980
2020-07-21,sz399001,深证成指,13480.39,13572.935,13396.582,13536.174,47222727296
2020-07-22,sz399001,深证成指,13507.354,13816.671,13459.883,13657.029,49966223474
2020-07-23,sz399001,深证成指,13511.451,13699.528,13281.55,13661.5,52657174358
2020-07-24,sz399001,深证成指,13547.807,13602.791,12868.95,12935.697,56478634459
2020-07-27,sz399001,深证成指,13013.766,13093.845,12838.868,12976.867,39712054262
2020-07-28,sz399001,深证成指,13107.433,13196.615,13022.818,13147.354,38908572627
2020-07-29,sz399001,深证成指,13117.188,13557.441,13085.951,13557.441,43729604639
2020-07-30,sz399001,深证成指,13595.771,13619.495,13432.131,13466.854,46967408102
2020-07-31,sz399001,深证成指,13464.207,13748.034,13399.859,13637.883,48559923962
2020-08-03,sz399001,深证成指,13771.745,13964.562,13712.982,13964.562,56850339890
2020-08-04,sz399001,深证成指,13966.732,14012.706,13779.221,13860.459,56731944720
2020-08-05,sz399001,深证成指,13859.318,13993.669,13726.618,13960.925,50246255102
2020-08-06,sz399001,深证成指,13972.303,13972.303,13661.845,13863.13,53398715906
2020-08-07,sz399001,深证成指,13813.762,13847.199,13411.665,13648.5,50997682640
2020-08-10,sz399001,深证成指,13576.319,13752.293,13453.945,13657.313,45214180570
2020-08-11,sz399001,深证成指,13668.306,13811.519,13450.229,13466.268,46722253651
2020-08-12,sz399001,深证成指,13437.566,13471.82,13026.011,13308.521,45004057281
2020-08-13,sz399001,深证成指,13373.163,13392.347,13254.393,13291.32,40373280808
2020-08-14,sz399001,深证成指,13272.707,13495.974,13242.779,13489.01,38847090483
2020-08-17,sz399001,深证成指,13542.014,13756.613,13490.64,13742.226,48876172050
2020-08-18,sz399001,深证成指,13748.516,13813.021,13692.074,13768.167,47454067364
2020-08-19,sz399001,深证成指,13741.273,13741.273,13472.965,13480.853,47963973983
2020-08-20,sz399001,深证成指,13387.818,13476.069,13270.115,13320.923,38886852196
2020-08-21,sz399001,深证成指,13445.963,13547.793,13373.716,13478.0,38352406489
2020-08-24,sz399001,深证成指,13565.284,13708.122,13418.961,13666.692,41096357678
2020-08-25,sz399001,深证成指,13692.466,13788.493,13620.619,13669.406,45693575430
2020-08-26,sz399001,深证成指,13680.585,13717.898,13376.661,13428.399,46552843077
2020-08-27,sz399001,深证成指,13465.894,13548.66,13348.447,13535.091,41499507993
2020-08-28,sz399001,深证成指,13509.372,13868.299,13483.283,13851.324,44122494126
2020-08-31,sz399001,深证成指,13929.747,13994.144,13755.363,13758.228,45192530906
2020-09-01,sz399001,深证成指,13729.388,13849.658,13662.686,13849.658,39923774224
2020-09-02,sz399001,深证成指,13881.073,13944.158,13737.834,13887.425,51729350587
2020-09-03,sz399001,深证成指,13871.269,13933.424,13722.576,13772.374,48294014044
2020-09-04,sz399001,深证成指,13501.911,13680.059,13487.692,13656.657,43711487716
2020-09-07,sz399001,深证成指,13633.506,13714.317,13232.242,13284.033,54163607802
2020-09-08,sz399001,深证成指,13315.148,13351.566,13118.942,13293.33,53406354089
2020-09-09,sz399001,深证成指,13107.977,13122.763,12778.43,12861.75,63718221829
2020-09-10,sz399001,深证成指,13001.383,13068.226,12709.752,12742.846,52989022001
2020-09-11,sz399001,深证成指,12711.089,12952.466,12702.622,12942.949,38394043207
2020-09-14,sz399001,深证成指,13024.556,13107.28,12921.759,13021.99,41889762034
2020-09-15,sz399001,深证成指,13032.285,13148.168,12976.028,13143.457,39016618986
2020-09-16,sz399001,深证成指,13123.496,13137.72,12947.049,13011.281,35324537128
2020-09-17,sz399001,深证成指,12970.342,13113.772,12870.992,13015.189,35395341326
2020-09-18,sz399001,深证成指,13026.105,13253.678,12987.588,13245.09,39237245188
2020-09-21,sz399001,深证成指,13280.008,13289.604,13135.241,13149.501,36664292350
2020-09-22,sz399001,深证成指,13052.085,13212.239,12981.967,13023.431,35053822109
2020-09-23,sz399001,深证成指,13044.812,13148.936,12991.661,13110.072,31823556101
2020-09-24,sz399001,深证成指,13018.303,13044.382,12816.606,12816.606,34406622390
2020-09-25,sz399001,深证成指,12876.075,12919.614,12764.265,12814.174,27281705065
2020-09-28,sz399001,深证成指,12860.091,12890.898,12752.391,12760.933,25146629069
2020-09-29,sz399001,深证成指,12843.228,12966.851,12798.65,12900.695,25244603522
2020-09-30,sz399001,深证成指,12948.971,13040.041,12834.769,12907.448,25167081632
2020-10-09,sz399001,深证成指,13161.355,13323.81,13145.755,13289.262,31769030336
2020-10-12,sz399001,深证成指,13386.345,13708.066,13382.698,13708.066,43400041288
2020-10-13,sz399001,深证成指,13678.622,13820.563,13622.951,13798.579,38115933735
2020-10-14,sz399001,深证成指,13781.56,13781.775,13664.733,13691.043,38322486622
2020-10-15,sz399001,深证成指,13702.832,13737.075,13617.082,13624.891,35563910908
2020-10-16,sz399001,深证成指,13611.913,13665.577,13439.883,13532.729,32416593250
2020-10-19,sz399001,深证成指,13638.78,13660.539,13393.022,13421.194,32947481837
2020-10-20,sz399001,深证成指,13417.222,13603.881,13371.554,13603.881,31641507511
2020-10-21,sz399001,深证成指,13613.868,13613.868,13396.541,13467.913,31773395838
2020-10-22,sz399001,深证成指,13419.392,13435.407,13252.063,13396.182,30160958132
2020-10-23,sz399001,深证成指,13405.535,13487.107,13110.018,13128.455,30244121696
2020-10-26,sz399001,深证成指,13056.301,13242.633,12922.588,13191.247,27599697393
2020-10-27,sz399001,深证成指,13159.368,13291.804,13146.551,13269.654,28786255660
2020-10-28,sz399001,深证成指,13273.499,13438.469,13188.655,13388.104,32376477727
2020-10-29,sz399001,深证成指,13219.893,13582.307,13200.778,13519.661,33388623154
2020-10-30,sz399001,深证成指,13544.285,13550.358,13204.245,13236.601,37553372701
2020-11-02,sz399001,深证成指,13269.97,13462.423,13258.163,13420.961,33921343679
2020-11-03,sz399001,深证成指,13476.583,13592.92,13414.003,13580.035,34046304419
2020-11-04,sz399001,深证成指,13586.329,13691.692,13544.83,13659.499,31304792161
2020-11-05,sz399001,深证成指,13802.179,13894.257,13728.641,13894.257,36566633754
2020-11-06,sz399001,深证成指,13932.414,13932.414,13708.749,13838.422,36601152543
2020-11-09,sz399001,深证成指,13934.37,14197.847,13934.37,14141.153,43693949290
2020-11-10,sz399001,深证成指,14121.686,14121.686,13908.208,13993.335,39435978674
2020-11-11,sz399001,深证成指,13925.436,13981.986,13715.438,13720.174,35060653876
2020-11-12,sz399001,深证成指,13789.295,13846.868,13724.336,13792.074,30252239944
2020-11-13,sz399001,深证成指,13755.285,13802.712,13620.89,13754.554,29635904483
2020-11-16,sz399001,深证成指,13811.85,13850.829,13669.255,13850.829,33617076694
2020-11-17,sz399001,深证成指,13843.012,13843.012,13628.821,13732.52,36114382431
2020-11-18,sz399001,深证成指,13710.023,13773.582,13602.692,13658.203,34749190489
2020-11-19,sz399001,深证成指,13633.972,13812.781,13578.325,13777.445,34692466429
2020-11-20,sz399001,深证成指,13789.984,13865.72,13773.214,13852.418,32938187564
2020-11-23,sz399001,深证成指,13871.711,14021.505,13795.92,13955.285,40103836200
2020-11-24,sz399001,深证成指,13958.013,13962.341,13848.909,13902.537,35527272750
2020-11-25,sz399001,深证成指,13923.659,13933.786,13656.095,13656.095,36857740314
2020-11-26,sz399001,深证成指,13651.432,13692.734,13452.676,13599.994,31760503074
2020-11-27,sz399001,深证成指,13627.855,13690.884,13542.677,13690.884,30965615119
2020-11-30,sz399001,深证成指,13720.681,13815.488,13634.157,13670.11,37001045193
2020-12-01,sz399001,深证成指,13650.389,13940.899,13646.688,13930.375,36660267826
2020-12-02,sz399001,深证成指,13950.738,13991.45,13858.445,13961.575,38731212242
2020-12-03,sz399001,深证成指,13955.979,14009.511,13889.619,13970.684,37366593151
2020-12-04,sz399001,深证成指,13933.877,14049.212,13903.836,14026.656,31852397643
2020-12-07,sz399001,深证成指,14021.161,14054.875,13958.74,13973.481,31690413877
2020-12-08,sz399001,深证成指,14000.865,14040.501,13942.663,13973.892,29238604080
2020-12-09,sz399001,深证成指,13998.617,14017.351,13710.86,13716.53,33612370731
2020-12-10,sz399001,深证成指,13672.054,13814.804,13621.127,13731.342,29010730242
2020-12-11,sz399001,深证成指,13767.479,13771.965,13431.555,13555.145,34576594649
2020-12-14,sz399001,深证成指,13583.195,13695.322,13511.779,13692.133,28984840256
2020-12-15,sz399001,深证成指,13682.275,13783.043,13641.723,13763.313,28398371806
2020-12-16,sz399001,深证成指,13791.415,13807.175,13709.804,13751.091,29690645708
2020-12-17,sz399001,深证成指,13746.281,13901.83,13688.833,13889.866,33010124461
2020-12-18,sz399001,深证成指,13911.834,13939.93,13806.619,13854.12,31286729859
2020-12-21,sz399001,深证成指,13858.659,14134.85,13819.703,14134.85,34392615276
2020-12-22,sz399001,深证成指,14085.286,14172.768,13872.499,13882.303,38539343149
2020-12-23,sz399001,深证成指,13912.519,14078.132,13897.11,14015.022,36846949303
2020-12-24,sz399001,深证成指,13998.358,14048.618,13867.66,13915.574,35696184259
2020-12-25,sz399001,深证成指,13879.236,14017.057,13835.516,14017.057,33825412481
2020-12-28,sz399001,深证成指,14020.952,14112.586,13959.143,14044.101,37325254653
2020-12-29,sz399001,深证成指,14042.795,14082.497,13915.886,13970.211,37160031942
2020-12-30,sz399001,深证成指,13970.445,14208.682,13968.09,14201.565,35191999131
2020-12-31,sz399001,深证成指,14226.284,14476.548,14226.284,14470.684,37221726383
2021-01-04,sz399001,深证成指,14516.121,14859.087,14486.252,14827.469,43549775923
2021-01-05,sz399001,深证成指,14760.253,15149.097,14716.789,15147.569,45893476339
2021-01-06,sz399001,深证成指,15221.439,15295.074,14987.365,15187.614,43324071836
2021-01-07,sz399001,深证成指,15178.348,15356.403,15101.667,15356.403,46928407202
2021-01-08,sz399001,深证成指,15402.742,15453.179,15162.706,15319.291,42006272822
2021-01-11,sz399001,深证成指,15353.079,15420.676,15011.585,15115.38,43945664406
2021-01-12,sz399001,深证成指,15053.872,15460.032,15020.261,15460.032,38686160155
2021-01-13,sz399001,深证成指,15491.065,15597.97,15240.899,15365.428,43269729763
2021-01-14,sz399001,深证成指,15283.557,15354.122,15033.473,15070.129,39617247690
2021-01-15,sz399001,深证成指,15030.537,15120.272,14772.063,15031.703,36449833013
2021-01-18,sz399001,深证成指,14980.505,15309.79,14898.88,15269.272,36406940425
2021-01-19,sz399001,深证成指,15278.535,15314.053,14954.347,15003.985,39512572920
2021-01-20,sz399001,深证成指,15023.737,15246.777,14958.219,15223.357,34028754497
2021-01-21,sz399001,深证成指,15251.669,15608.384,15251.669,15520.598,41062780215
2021-01-22,sz399001,深证成指,15508.938,15632.334,15381.604,15628.73,39616143973
2021-01-25,sz399001,深证成指,15594.811,15895.884,15534.25,15710.193,40351691141
2021-01-26,sz399001,深证成指,15637.389,15637.389,15328.411,15352.42,35029602005
2021-01-27,sz399001,深证成指,15328.869,15446.82,15107.043,15413.843,33837216736
2021-01-28,sz399001,深证成指,15169.104,15228.496,14881.804,14913.205,35413517809
2021-01-29,sz399001,深证成指,15039.893,15096.252,14609.642,14821.994,36867023869
2021-02-01,sz399001,深证成指,14841.714,15036.385,14797.413,15024.244,33706664513
2021-02-02,sz399001,深证成指,15057.438,15341.48,14981.328,15335.662,32995125306
2021-02-03,sz399001,深证成指,15360.421,15435.531,15218.573,15233.149,34816674829
2021-02-04,sz399001,深证成指,15135.851,15285.877,14908.756,15105.939,35354602533
2021-02-05,sz399001,深证成指,15167.64,15250.095,14996.288,15007.295,31986707193
2021-02-08,sz399001,深证成指,15066.455,15299.653,14945.844,15269.627,28319424705
2021-02-09,sz399001,深证成指,15330.302,15635.377,15275.386,15630.565,29417149291
