date,open,high,low,close,volume
2025-07-14 14:30:00,2199.368,2205.000,2199.368,2204.277,1403239554
2025-07-14 15:00:00,2204.357,2204.392,2196.978,2197.068,2647763978
2025-07-15 10:00:00,2211.405,2245.440,2211.405,2240.172,6676646126
2025-07-15 10:30:00,2239.898,2243.718,2226.467,2232.276,4108621412
2025-07-15 11:00:00,2232.549,2236.531,2228.102,2228.248,1999833129
2025-07-15 11:30:00,2228.623,2229.377,2209.901,2211.025,2034505488
2025-07-15 13:30:00,2211.053,2224.638,2210.992,2222.973,1747936053
2025-07-15 14:00:00,2222.951,2228.231,2222.457,2227.348,1604599639
2025-07-15 14:30:00,2227.758,2233.704,2227.758,2233.514,1717275521
2025-07-15 15:00:00,2233.506,2236.782,2232.293,2235.049,2594971313
2025-07-16 10:00:00,2241.210,2259.635,2234.771,2257.769,6469713839
2025-07-16 10:30:00,2257.790,2257.790,2241.060,2246.468,2928660130
2025-07-16 11:00:00,2246.267,2249.331,2240.177,2243.220,2097556977
2025-07-16 11:30:00,2242.791,2245.241,2241.138,2243.076,1244079555
2025-07-16 13:30:00,2243.109,2244.018,2237.808,2241.185,1718709074
2025-07-16 14:00:00,2241.381,2241.635,2228.151,2235.226,1957066858
2025-07-16 14:30:00,2234.970,2239.953,2231.705,2232.231,1517114971
2025-07-16 15:00:00,2232.125,2233.672,2227.822,2230.194,2578080330
2025-07-17 10:00:00,2228.524,2247.108,2228.524,2245.826,5857471627
2025-07-17 10:30:00,2245.849,2252.449,2240.988,2248.092,2954968264
2025-07-17 11:00:00,2248.503,2255.599,2246.145,2253.398,1991233811
2025-07-17 11:30:00,2253.325,2255.485,2248.082,2255.355,1829931347
2025-07-17 13:30:00,2255.804,2264.437,2255.804,2264.083,2141354104
2025-07-17 14:00:00,2263.995,2269.668,2262.570,2263.789,1846641903
2025-07-17 14:30:00,2263.717,2267.340,2262.971,2265.708,1720184967
2025-07-17 15:00:00,2265.708,2269.327,2265.326,2269.327,3006763234
2025-07-18 10:00:00,2279.667,2296.911,2274.709,2286.127,7043843515
2025-07-18 10:30:00,2285.792,2288.745,2278.827,2287.455,3164159582
2025-07-18 11:00:00,2287.608,2287.608,2282.606,2284.366,1987847545
2025-07-18 11:30:00,2284.192,2286.143,2273.985,2275.261,1489044855
2025-07-18 13:30:00,2275.394,2275.394,2264.623,2272.808,1737637071
2025-07-18 14:00:00,2272.881,2273.443,2263.972,2265.989,1533796724
2025-07-18 14:30:00,2266.077,2274.452,2266.061,2273.395,1402902331
2025-07-18 15:00:00,2273.385,2278.391,2271.570,2277.152,2837476085
2025-07-21 10:00:00,2285.414,2294.711,2277.216,2284.957,7268694779
2025-07-21 10:30:00,2285.297,2293.688,2281.715,2284.746,2965430898
2025-07-21 11:00:00,2284.913,2292.936,2280.462,2283.481,2048689933
2025-07-21 11:30:00,2283.592,2283.602,2273.809,2279.832,1777387422
2025-07-21 13:30:00,2280.113,2283.023,2275.974,2281.447,1997823874
2025-07-21 14:00:00,2281.398,2292.562,2281.398,2287.865,1717684014
2025-07-21 14:30:00,2287.949,2296.661,2287.897,2296.182,1679616756
2025-07-21 15:00:00,2296.145,2297.136,2294.864,2296.883,3087077483
2025-07-22 10:00:00,2295.364,2313.122,2293.809,2311.486,7227297640
2025-07-22 10:30:00,2311.567,2311.567,2290.378,2293.973,3853158287
2025-07-22 11:00:00,2293.495,2307.238,2292.194,2306.315,2165397088
2025-07-22 11:30:00,2306.226,2312.800,2304.907,2312.741,1738383690
2025-07-22 13:30:00,2312.966,2313.459,2306.648,2310.133,2672793877
2025-07-22 14:00:00,2310.071,2310.213,2298.934,2298.934,1985442538
2025-07-22 14:30:00,2298.740,2305.464,2295.532,2305.291,1821363892
2025-07-22 15:00:00,2305.352,2310.856,2304.392,2310.856,2782627775
2025-07-23 10:00:00,2308.114,2326.367,2304.630,2321.644,7208766266
2025-07-23 10:30:00,2321.237,2325.512,2314.229,2316.908,3153485273
2025-07-23 11:00:00,2316.191,2318.411,2313.318,2316.859,2102780889
2025-07-23 11:30:00,2316.788,2327.484,2315.296,2327.484,1693660638
2025-07-23 13:30:00,2327.713,2333.310,2324.260,2328.750,2144859812
2025-07-23 14:00:00,2328.633,2328.695,2319.000,2322.730,1518965075
2025-07-23 14:30:00,2322.822,2326.939,2308.967,2314.093,2406473129
2025-07-23 15:00:00,2314.152,2315.861,2305.822,2310.671,3186967100
2025-07-24 10:00:00,2319.252,2331.125,2318.417,2324.860,6543899013
2025-07-24 10:30:00,2324.848,2327.485,2319.147,2322.771,3137139159
2025-07-24 11:00:00,2322.564,2330.782,2322.276,2327.784,2255763460
2025-07-24 11:30:00,2327.832,2329.123,2318.990,2327.365,1721704295
2025-07-24 13:30:00,2328.176,2339.807,2326.485,2339.807,2482254193
2025-07-24 14:00:00,2339.798,2340.880,2327.019,2329.348,2260283663
2025-07-24 14:30:00,2329.607,2337.627,2329.607,2336.610,1663402002
2025-07-24 15:00:00,2336.670,2345.367,2336.153,2345.367,3258752024
2025-07-25 10:00:00,2348.281,2350.062,2338.057,2346.617,7290602770
2025-07-25 10:30:00,2346.246,2349.408,2340.778,2342.614,3316456696
2025-07-25 11:00:00,2342.552,2347.411,2333.305,2334.981,2180406924
2025-07-25 11:30:00,2335.000,2342.331,2333.776,2337.802,1447313522
2025-07-25 13:30:00,2337.772,2340.385,2335.028,2338.544,1813978061
2025-07-25 14:00:00,2338.672,2341.496,2336.401,2341.496,1488766186
2025-07-25 14:30:00,2341.649,2342.073,2332.025,2336.648,1993984326
2025-07-25 15:00:00,2336.448,2340.711,2336.448,2340.056,3040010101
2025-07-28 10:00:00,2346.381,2358.521,2334.160,2356.089,7063961171
2025-07-28 10:30:00,2356.140,2359.571,2348.353,2357.505,2870778219
2025-07-28 11:00:00,2357.556,2363.350,2353.763,2355.976,2111909512
2025-07-28 11:30:00,2355.898,2356.802,2342.386,2342.386,1835935194
2025-07-28 13:30:00,2341.974,2355.670,2341.666,2355.124,1844393822
2025-07-28 14:00:00,2354.991,2364.883,2354.919,2358.642,1653669824
2025-07-28 14:30:00,2358.585,2362.586,2356.183,2362.586,1540511102
2025-07-28 15:00:00,2362.766,2366.507,2362.594,2362.599,2765264909
2025-07-29 10:00:00,2362.775,2382.850,2357.119,2357.119,7402220136
