date,open,high,low,close,volume
2025-07-14 15:00:00,993.951,995.766,992.389,992.389,3948580064315800
2025-07-15 10:30:00,990.731,997.445,988.875,991.913,10708370093808800
2025-07-15 12:00:00,992.139,995.655,986.499,987.064,5456040063125400
2025-07-15 13:30:00,987.069,989.005,986.739,987.889,39954900
2025-07-15 15:00:00,987.919,998.084,987.785,996.245,369390005203410069280600
2025-07-16 10:30:00,996.332,1008.467,1001.882,1002.636,13089030059111000
2025-07-16 12:00:00,1002.563,1002.894,999.219,1000.153,3778520025614200
2025-07-16 13:30:00,1000.165,1000.211,997.672,999.662,44859300
2025-07-16 15:00:00,999.620,999.737,994.380,997.630,431147003472410050109000
2025-07-17 10:30:00,997.712,997.712,992.556,993.519,15204310067615500
2025-07-17 12:00:00,993.599,997.933,993.106,999.357,4221440041178200
2025-07-17 13:30:00,999.398,1000.690,998.217,999.910,52200600
2025-07-17 15:00:00,999.984,1005.665,1002.428,1005.648,569787005090820072207800
2025-07-18 10:30:00,1008.133,1013.121,1004.609,1006.617,14789220078017900
2025-07-18 12:00:00,1006.625,1009.622,1005.911,1006.894,4542600043397600
2025-07-18 13:30:00,1006.997,1006.997,1004.021,1004.948,46593400
2025-07-18 15:00:00,1004.992,1008.688,1003.089,1007.525,403798003365520062273000
2025-07-21 10:30:00,1007.585,1010.345,1005.031,1008.212,18788520081283800
2025-07-21 12:00:00,1008.225,1009.980,1005.227,1007.009,5629150059069400
2025-07-21 13:30:00,1007.033,1007.842,1005.086,1007.536,46063600
2025-07-21 15:00:00,1007.553,1008.602,1006.920,1007.894,403746003667130073231100
2025-07-22 10:30:00,1007.513,1017.575,1005.838,1013.040,135436100109024800
2025-07-22 12:00:00,1013.056,1018.289,1012.386,1017.926,6240450083117300
2025-07-22 13:30:00,1017.938,1019.030,1016.562,1018.285,80107300
2025-07-22 15:00:00,1018.284,1018.864,1012.358,1016.265,792571006468040083673200
2025-07-23 10:30:00,1016.581,1023.468,1014.845,1021.215,17754200083657500
2025-07-23 12:00:00,1021.243,1026.734,1019.759,1026.091,6207370057275600
2025-07-23 13:30:00,1026.308,1030.301,1025.855,1030.301,102885900
2025-07-23 15:00:00,1030.137,1030.545,1018.850,1020.855,595648008286350079530200
2025-07-24 10:30:00,1019.720,1029.115,1019.309,1026.604,153072700106452500
2025-07-24 12:00:00,1026.637,1031.723,1025.702,1029.417,8425520085422300
2025-07-24 13:30:00,1029.550,1032.086,1029.550,1031.774,63730500
2025-07-24 15:00:00,1031.777,1032.838,1027.054,1032.838,7310150053056400102356700
2025-07-25 10:30:00,1032.448,1035.956,1030.557,1031.359,17423680089376700
2025-07-25 12:00:00,1031.463,1033.454,1028.789,1030.612,5754990048083800
2025-07-25 13:30:00,1030.650,1033.746,1029.955,1033.543,46443400
2025-07-25 15:00:00,1033.509,1059.734,1032.827,1054.196,56104700122444500149149000
2025-07-28 10:30:00,1054.906,1056.391,1048.548,1053.372,19629360080416800
2025-07-28 12:00:00,1053.246,1059.050,1051.349,1051.371,5938090059651900
2025-07-28 13:30:00,1051.277,1056.042,1051.064,1056.042,55284800
2025-07-28 15:00:00,1055.942,1058.618,1053.121,1055.109,646959004705320069152700
2025-07-29 10:30:00,1053.118,1064.872,1051.553,1059.811,171843600105787800
2025-07-29 12:00:00,1059.972,1066.772,1059.790,1063.903,6760940055624600
2025-07-29 13:30:00,1063.923,1068.453,1063.923,1066.601,65536900
2025-07-29 15:00:00,1066.574,1071.437,1066.574,1070.448,684012005937050097156600
2025-07-30 10:30:00,1065.939,1071.856,1060.406,1067.316,14799920086187300
2025-07-30 12:00:00,1067.399,1073.816,1067.221,1068.076,6457610051324600
2025-07-30 13:30:00,1068.190,1069.844,1064.499,1066.025,57005400
2025-07-30 15:00:00,1065.992,1068.066,1051.108,1058.572,993761009148110085301000
2025-07-31 10:30:00,1057.320,1063.531,1055.065,1057.830,165385000118999400
2025-07-31 12:00:00,1057.798,1059.419,1054.882,1059.250,8336190053812600
2025-07-31 13:30:00,1059.304,1070.759,1058.476,1061.655,126732900
2025-07-31 15:00:00,1061.501,1062.679,1045.450,1047.870,7913820086348800122223000
2025-08-01 10:30:00,1047.375,1056.418,1046.381,1048.613,168495200101911900
2025-08-01 12:00:00,1048.475,1048.509,1037.955,1039.025,6787560046250600
2025-08-01 13:30:00,1039.040,1039.472,1032.217,1032.283,67639800
2025-08-01 15:00:00,1032.210,1040.313,1029.530,1036.775,568278005143290065877500
2025-08-04 10:30:00,1034.127,1045.628,1033.854,1043.882,19758430077052600
2025-08-04 12:00:00,1044.023,1046.088,1041.379,1041.890,5637320039395500
2025-08-04 13:30:00,1042.027,1044.479,1041.932,1043.516,46987800
2025-08-04 15:00:00,1043.534,1049.459,1041.374,1049.406,395252005827400077646600
2025-08-05 10:30:00,1048.714,1052.480,1046.527,1048.844,16009770078099800
2025-08-05 12:00:00,1048.855,1051.693,1047.669,1048.469,4468760039422100
2025-08-05 13:30:00,1048.732,1051.494,1047.691,1050.435,61466000
2025-08-05 15:00:00,1050.505,1054.107,1049.753,1053.646,428754004532150076742500
2025-08-06 10:30:00,1051.872,1054.876,1049.598,1050.799,15173290076689800
2025-08-06 12:00:00,1050.800,1059.053,1049.831,1058.883,5649920065292400
2025-08-06 13:30:00,1058.787,1059.077,1054.349,1054.378,62192200
2025-08-06 15:00:00,1054.360,1060.402,1053.700,1059.761,630399005321510078381400
2025-08-07 10:30:00,1059.845,1064.860,1053.731,1054.787,139926600107806900
2025-08-07 12:00:00,1054.733,1069.044,1053.929,1066.745,6711610081700800
2025-08-07 13:30:00,1067.097,1068.382,1062.088,1062.307,69129900
2025-08-07 15:00:00,1062.366,1064.165,1058.162,1058.205,410850004694580064670700
2025-08-08 10:30:00,1052.461,1052.461,1042.839,1048.747,18473730072833500
2025-08-08 12:00:00,1048.818,1052.736,1047.095,1049.902,5893860043151900
2025-08-08 13:30:00,1049.981,1050.399,1045.440,1045.647,84574900
2025-08-08 15:00:00,1045.631,1049.373,1043.098,1043.537,995423005207430083421400
2025-08-11 10:30:00,1043.227,1052.147,1043.077,1048.361,16465490078777500
2025-08-11 12:00:00,1048.370,1053.695,1046.905,1052.768,6213520060943700
2025-08-11 13:30:00,1052.763,1052.806,1049.529,1050.378,68401200
2025-08-11 15:00:00,1050.426,1052.158,1047.369,1049.730,477463007206090079591400
2025-08-12 10:30:00,1048.207,1054.215,1044.325,1051.981,15322370097140700
2025-08-12 12:00:00,1052.014,1066.460,1051.412,1066.342,11509510066042300
2025-08-12 13:30:00,1066.829,1077.876,1064.744,1072.779,143313300
2025-08-12 15:00:00,1072.789,1074.988,1067.926,1069.809,660763004608160087489600
2025-08-13 10:30:00,1069.522,1077.079,1067.501,1068.392,21440030094375000
2025-08-13 12:00:00,1068.393,1077.654,1067.902,1076.405,7172680065588700
2025-08-13 13:30:00,1076.633,1078.736,1073.556,1074.267,77648500
2025-08-13 15:00:00,1074.383,1079.139,1071.595,1077.698,587689008078000086404600
2025-08-14 10:30:00,1079.224,1109.854,1079.224,1103.626,254923800162235600
2025-08-14 12:00:00,1103.676,1107.370,1094.339,1096.823,9914960077343700
2025-08-14 13:30:00,1096.894,1096.894,1083.423,1088.854,135156700
2025-08-14 15:00:00,1088.846,1098.595,1085.676,1085.736,6668220060677800107826600
2025-08-15 10:30:00,1079.161,1093.182,1076.997,1090.648,195591700110360400
2025-08-15 12:00:00,1090.408,1094.767,1086.707,1091.352,9751370091219800
2025-08-15 13:30:00,1091.334,1099.122,1091.334,1097.338,120773000
2025-08-15 15:00:00,1097.417,1104.500,1096.419,1101.293,114481800104744100118028300
2025-08-18 10:30:00,1114.320,1129.144,1105.584,1127.367,345514700189014800
2025-08-18 12:00:00,1127.549,1136.921,1123.382,1135.541,136140300116423500
2025-08-18 13:30:00,1135.757,1138.421,1127.657,1129.426,145681900
