date,open,high,low,close,volume
2024-07-08 14:00:00,4816.832,4816.832,4788.490,4788.490,1525015900
2024-07-08 15:00:00,4788.282,4795.432,4768.564,4783.617,2040889400
2024-07-09 10:30:00,4775.313,4816.012,4750.551,4750.669,4045851700
2024-07-09 11:30:00,4750.644,4817.836,4745.324,4799.621,2102310700
2024-07-09 14:00:00,4802.182,4878.600,4802.182,4872.354,2649282200
2024-07-09 15:00:00,4872.358,4888.482,4867.550,4876.899,2342752200
2024-07-10 10:30:00,4857.483,4888.060,4850.696,4884.073,4853510200
2024-07-10 11:30:00,4884.757,4891.373,4855.632,4873.599,1681478100
2024-07-10 14:00:00,4873.939,4874.197,4850.655,4852.287,1582994100
2024-07-10 15:00:00,4852.082,4861.823,4836.170,4844.162,1977336200
2024-07-11 10:30:00,4902.811,4941.702,4871.172,4929.692,5649486200
2024-07-11 11:30:00,4929.267,4935.848,4902.542,4923.350,2178528800
2024-07-11 14:00:00,4924.421,4933.969,4918.309,4932.613,1564786800
2024-07-11 15:00:00,4932.950,4940.126,4930.173,4939.732,2134747600
2024-07-12 10:30:00,4926.981,4934.068,4913.946,4914.436,4487889800
2024-07-12 11:30:00,4914.432,4922.214,4906.477,4909.359,1605718400
2024-07-12 14:00:00,4909.503,4933.317,4905.797,4929.816,1668657400
2024-07-12 15:00:00,4929.870,4937.347,4918.679,4919.364,1955245000
2024-07-15 10:30:00,4903.516,4903.516,4868.743,4871.198,4160431700
2024-07-15 11:30:00,4871.394,4895.342,4871.245,4889.764,1471190500
2024-07-15 14:00:00,4890.325,4900.127,4881.254,4885.037,1286929000
2024-07-15 15:00:00,4885.213,4892.485,4872.244,4883.897,1763880000
2024-07-16 10:30:00,4877.601,4892.443,4850.434,4860.144,3687202300
2024-07-16 11:30:00,4861.108,4880.650,4857.780,4875.613,1504899000
2024-07-16 14:00:00,4875.542,4907.832,4871.758,4893.736,1804877800
2024-07-16 15:00:00,4893.913,4899.214,4884.678,4898.363,1729818700
2024-07-17 10:30:00,4893.414,4900.360,4853.603,4872.110,4194997600
2024-07-17 11:30:00,4871.502,4876.501,4855.980,4876.041,1890525100
2024-07-17 14:00:00,4876.340,4882.211,4860.612,4874.850,1630316000
2024-07-17 15:00:00,4874.851,4882.013,4856.579,4856.579,1975116000
2024-07-18 10:30:00,4822.130,4825.925,4793.429,4807.515,4272183600
2024-07-18 11:30:00,4807.566,4827.519,4793.581,4827.501,1593891000
2024-07-18 14:00:00,4829.076,4879.510,4825.205,4867.652,1939685500
2024-07-18 15:00:00,4867.935,4879.693,4855.192,4877.692,1859714900
2024-07-19 10:30:00,4853.042,4877.520,4842.930,4865.023,3901294100
2024-07-19 11:30:00,4865.068,4900.379,4863.153,4885.066,1829256600
2024-07-19 14:00:00,4885.974,4886.653,4862.465,4863.617,1470110300
2024-07-19 15:00:00,4863.426,4881.469,4859.237,4872.053,2128413600
2024-07-22 10:30:00,4872.636,4882.217,4855.767,4865.562,4387617600
2024-07-22 11:30:00,4865.611,4885.364,4865.469,4875.424,1626803000
