date,open,high,low,close,volume
2024-06-28 14:00:00,3476.855,3483.400,3469.373,3469.506,2732019700
2024-06-28 16:00:00,3469.084,3469.084,3453.596,3461.657,3681693100
2024-07-01 12:00:00,3458.264,3466.265,3443.809,3454.961,52091608002468102100
2024-07-01 14:00:00,3454.950,3471.795,3452.070,3470.879,2249612500
2024-07-01 16:00:00,3471.067,3479.949,3470.574,3478.183,2256101600
2024-07-02 12:00:00,3472.453,3488.319,3469.449,3474.984,54020207002138200300
2024-07-02 14:00:00,3475.073,3479.838,3472.891,3477.859,2126247600
2024-07-02 16:00:00,3477.901,3482.161,3464.524,3471.786,2498543500
2024-07-03 12:00:00,3471.556,3478.705,3454.994,3466.798,43195842002333964700
2024-07-03 14:00:00,3467.489,3471.450,3461.970,3462.277,1827276700
2024-07-03 16:00:00,3462.570,3466.443,3459.243,3463.414,1904885200
2024-07-04 12:00:00,3468.296,3483.310,3455.617,3456.321,40164735001771320100
2024-07-04 14:00:00,3456.016,3463.261,3447.253,3461.082,2031305700
2024-07-04 16:00:00,3461.041,3462.886,3444.928,3445.813,2623891600
2024-07-05 12:00:00,3443.359,3451.039,3399.669,3412.805,44674534002336739200
2024-07-05 14:00:00,3411.789,3428.559,3406.333,3428.204,2263391800
2024-07-05 16:00:00,3428.212,3434.991,3423.366,3431.061,2593381500
2024-07-08 12:00:00,3420.803,3428.042,3412.949,3416.229,47263955002015434900
2024-07-08 14:00:00,3415.553,3416.670,3404.243,3404.243,2034908300
2024-07-08 16:00:00,3404.063,3408.921,3395.912,3401.760,2776083100
2024-07-09 12:00:00,3396.804,3411.298,3384.809,3397.857,47516390002357739100
2024-07-09 14:00:00,3398.941,3442.726,3398.941,3437.634,3108693100
2024-07-09 16:00:00,3437.694,3448.928,3434.582,3439.811,2944873100
2024-07-10 12:00:00,3425.882,3447.505,3424.806,3440.102,61718281002150907700
2024-07-10 14:00:00,3440.006,3440.006,3428.370,3428.966,1847458500
2024-07-10 16:00:00,3428.751,3435.297,3423.648,3428.966,2550151300
2024-07-11 12:00:00,3451.044,3473.984,3438.118,3462.720,68268435002656086000
2024-07-11 14:00:00,3463.192,3467.425,3459.574,3467.425,2301756800
2024-07-11 16:00:00,3467.921,3471.197,3464.178,3468.169,2804560300
2024-07-12 12:00:00,3459.956,3471.775,3457.363,3461.099,63110762002329483200
2024-07-12 14:00:00,3461.018,3475.802,3460.941,3475.072,2111897600
2024-07-12 16:00:00,3474.612,3479.096,3470.095,3472.401,2335001900
2024-07-15 12:00:00,3462.611,3481.461,3460.791,3479.556,55112316002023022700
2024-07-15 14:00:00,3479.577,3480.857,3473.519,3475.251,1578212800
2024-07-15 16:00:00,3475.070,3480.157,3469.613,3476.247,2739241200
2024-07-16 12:00:00,3466.852,3487.619,3464.365,3483.678,49987060002140727400
2024-07-16 14:00:00,3484.154,3496.236,3478.663,3491.200,2355058300
2024-07-16 16:00:00,3490.457,3500.294,3486.488,3498.283,2571410000
2024-07-17 12:00:00,3494.209,3502.163,3486.223,3501.595,53818483002559546000
2024-07-17 14:00:00,3501.551,3513.456,3490.980,3511.288,2429383900
2024-07-17 16:00:00,3511.379,3514.475,3501.584,3501.584,2809428000
2024-07-18 12:00:00,3483.298,3505.712,3475.724,3505.712,49586175002325052100
2024-07-18 14:00:00,3505.358,3518.509,3502.303,3513.103,2439806800
2024-07-18 16:00:00,3513.142,3522.800,3505.212,3520.931,2653343500
2024-07-19 12:00:00,3500.805,3533.698,3493.073,3524.615,48308754002787072300
2024-07-19 14:00:00,3524.860,3534.998,3517.500,3523.837,2182855900
2024-07-19 16:00:00,3523.916,3545.338,3522.352,3539.016,3443993900
2024-07-22 12:00:00,3538.401,3540.187,3509.268,3512.162,61394397002039768800
2024-07-22 14:00:00,3512.414,3513.770,3495.939,3496.148,2074167700
2024-07-22 16:00:00,3496.400,3521.515,3494.014,3514.925,2959257500
2024-07-23 12:00:00,3509.789,3509.789,3477.552,3478.132,47526923002270985200
2024-07-23 14:00:00,3477.975,3482.927,3469.815,3473.706,2313957800
2024-07-23 16:00:00,3473.889,3475.839,3439.878,3439.878,3552130700
2024-07-24 12:00:00,3432.346,3451.420,3410.303,3436.601,49750078002768132100
2024-07-24 14:00:00,3436.725,3436.725,3417.359,3426.634,2358475600
2024-07-24 16:00:00,3426.842,3427.566,3408.413,3418.166,2602010800
2024-07-25 12:00:00,3404.611,3415.856,3383.799,3398.108,58008068002670842800
2024-07-25 14:00:00,3398.835,3401.139,3385.678,3399.486,2114444000
2024-07-25 16:00:00,3399.239,3408.441,3393.425,3399.272,2516130600
2024-07-26 12:00:00,3403.708,3420.820,3388.660,3399.408,54624756002508826100
2024-07-26 14:00:00,3399.874,3405.485,3393.838,3398.330,1996433300
2024-07-26 16:00:00,3398.300,3412.846,3392.523,3409.293,2451820800
2024-07-29 12:00:00,3404.366,3408.502,3388.844,3395.855,47483785001875917700
2024-07-29 14:00:00,3395.907,3403.566,3390.503,3390.503,2168697100
2024-07-29 16:00:00,3390.304,3397.532,3389.772,3390.742,2185785300
2024-07-30 12:00:00,3380.689,3380.689,3355.450,3362.219,41084289002012970400
2024-07-30 14:00:00,3362.452,3364.970,3353.079,3355.480,1858544400
2024-07-30 16:00:00,3355.513,3372.273,3352.804,3369.382,2515272700
2024-07-31 12:00:00,3364.027,3437.606,3364.027,3436.372,62598181004078008200
2024-07-31 14:00:00,3437.436,3443.672,3432.373,3441.706,3564975900
2024-07-31 16:00:00,3441.486,3445.004,3436.860,3442.084,3293115500
2024-08-01 12:00:00,3443.140,3448.336,3419.187,3422.362,69702202002343973700
2024-08-01 14:00:00,3422.541,3433.897,3422.541,3432.543,2021085700
2024-08-01 16:00:00,3432.600,3432.639,3419.267,3419.267,2297066800
2024-08-02 12:00:00,3393.917,3419.102,3390.399,3396.599,50236864002017503300
2024-08-02 14:00:00,3396.606,3401.060,3385.958,3389.129,2093767700
2024-08-02 16:00:00,3389.407,3393.096,3380.965,3384.392,2526568100
2024-08-05 12:00:00,3362.112,3409.031,3360.651,3392.617,54924379002018574700
2024-08-05 14:00:00,3393.350,3395.228,3346.803,3350.929,3555334700
2024-08-05 16:00:00,3350.526,3362.702,3343.320,3343.320,3214904300
2024-08-06 12:00:00,3367.352,3376.796,3333.241,3336.536,48096631002080515000
2024-08-06 14:00:00,3337.511,3338.447,3318.625,3321.152,2314106200
2024-08-06 16:00:00,3321.068,3346.050,3318.796,3342.979,2729743600
2024-08-07 12:00:00,3338.591,3356.539,3329.966,3348.931,40765784001620412700
2024-08-07 14:00:00,3349.248,3362.384,3347.240,3351.363,1867500800
2024-08-07 16:00:00,3351.448,3352.013,3340.586,3341.489,1943945800
2024-08-08 12:00:00,3332.428,3364.786,3320.843,3355.959,36814901002297473000
2024-08-08 14:00:00,3356.602,3357.043,3343.743,3347.116,1514470700
2024-08-08 16:00:00,3347.097,3349.353,3341.361,3342.937,1756135700
2024-08-09 12:00:00,3358.128,3366.669,3346.948,3347.687,39973975001797685300
2024-08-09 14:00:00,3347.340,3348.083,3339.117,3342.720,1437013100
2024-08-09 16:00:00,3342.585,3342.838,3331.627,3331.627,1919066700
2024-08-12 12:00:00,3327.556,3338.077,3324.435,3327.224,34392078001356542700
2024-08-12 14:00:00,3327.452,3337.293,3324.668,3326.314,1367145400
2024-08-12 16:00:00,3326.265,3328.926,3319.891,3325.865,1830979500
2024-08-13 12:00:00,3328.014,3330.732,3313.619,3318.793,35691942001307782900
2024-08-13 14:00:00,3318.956,3324.137,3317.626,3320.080,1541252900
2024-08-13 16:00:00,3320.028,3335.014,3310.191,3334.390,2030737900
2024-08-14 12:00:00,3332.787,3332.787,3312.667,3317.859,35391483001312870400
2024-08-14 14:00:00,3318.067,3320.200,3313.451,3314.067,1233819200
2024-08-14 16:00:00,3314.223,3318.507,3309.100,3309.239,1788402800
2024-08-15 12:00:00,3301.445,3356.764,3297.971,3347.396,46919088002316069600
2024-08-15 14:00:00,3347.568,3348.165,3328.059,3329.841,1355495300
2024-08-15 16:00:00,3329.700,3346.938,3324.901,3341.953,2113166200
2024-08-16 12:00:00,3342.035,3356.907,3335.624,3343.211,41823247001627446700
2024-08-16 14:00:00,3343.099,3349.585,3336.201,3342.388,1606332400
2024-08-16 16:00:00,3342.531,3349.849,3339.479,3345.634,2235804500
2024-08-19 12:00:00,3344.261,3375.962,3343.712,3359.247,48264156001857301600
2024-08-19 14:00:00,3359.430,3359.894,3352.695,3358.843,1812013600
2024-08-19 16:00:00,3358.955,3360.197,3355.111,3356.968,2061380200
2024-08-20 12:00:00,3361.639,3362.334,3332.193,3333.134,43442425001741686300
2024-08-20 14:00:00,3332.627,3335.563,3321.640,3330.892,1839711600
2024-08-20 16:00:00,3330.624,3337.015,3324.116,3332.703,2241192700
2024-08-21 12:00:00,3322.913,3339.443,3307.992,3329.355,39274887001811561400
2024-08-21 14:00:00,3329.168,3330.463,3322.345,3324.229,1409052400
2024-08-21 16:00:00,3324.066,3327.445,3320.530,3321.635,1847372600
2024-08-22 12:00:00,3322.872,3327.696,3305.245,3317.380,39148906001935308100
2024-08-22 14:00:00,3316.925,3324.052,3310.493,3312.517,1708452000
2024-08-22 16:00:00,3312.307,3318.428,3308.340,3313.136,2477999700
2024-08-23 12:00:00,3305.931,3336.234,3305.643,3332.008,37869980002052290600
2024-08-23 14:00:00,3331.838,3331.838,3319.050,3322.054,1326550400
2024-08-23 16:00:00,3322.155,3329.688,3320.019,3327.191,1786738400
2024-08-26 12:00:00,3330.718,3336.527,3311.570,3324.891,43458948001650572000
2024-08-26 14:00:00,3324.745,3324.745,3312.087,3312.669,1451354500
2024-08-26 16:00:00,3312.740,3326.071,3311.772,3324.223,1951255900
2024-08-27 12:00:00,3315.686,3320.567,3302.546,3303.993,37496195002143225600
2024-08-27 14:00:00,3304.323,3308.816,3301.677,3304.316,1476383000
2024-08-27 16:00:00,3304.496,3309.890,3299.564,3305.334,2211587600
2024-08-28 12:00:00,3298.909,3305.350,3274.588,3285.091,36971127001783525200
2024-08-28 14:00:00,3285.167,3285.395,3276.576,3280.568,1789207500
2024-08-28 16:00:00,3280.743,3290.989,3278.748,3286.496,1999819600
2024-08-29 12:00:00,3273.541,3290.786,3269.529,3284.286,53456325002998939400
2024-08-29 14:00:00,3284.353,3287.287,3277.547,3281.731,2233623100
2024-08-29 16:00:00,3281.615,3286.578,3277.681,3277.681,2492038300
2024-08-30 12:00:00,3273.753,3338.138,3273.650,3334.154,72420932003500439500
2024-08-30 14:00:00,3334.463,3351.625,3329.650,3343.675,4119097700
2024-08-30 16:00:00,3343.630,3344.274,3321.432,3321.432,4007913900
2024-09-02 12:00:00,3307.543,3307.763,3277.873,3281.283,75399823002403173100
2024-09-02 14:00:00,3281.321,3284.847,3278.842,3282.339,2284236900
2024-09-02 16:00:00,3282.458,3283.872,3264.757,3265.011,2533843000
2024-09-03 12:00:00,3261.741,3281.593,3261.188,3266.436,56440065002450637800
2024-09-03 14:00:00,3266.725,3273.439,3265.830,3269.135,1894676500
2024-09-03 16:00:00,3268.957,3276.279,3265.871,3273.428,2300409800
2024-09-04 12:00:00,3253.898,3272.986,3249.981,3260.341,47827731002009542800
