date,open,high,low,close,volume
2025-07-14 14:30:00,10693.483,10709.029,10693.449,10708.669,1204681653
2025-07-14 15:00:00,10708.168,10708.168,10684.451,10684.517,2033673215
2025-07-15 10:00:00,10700.372,10784.968,10700.372,10768.316,6239778964
2025-07-15 10:30:00,10767.069,10777.434,10704.267,10732.377,3711171994
2025-07-15 11:00:00,10733.295,10753.194,10724.358,10726.046,1883462402
2025-07-15 11:30:00,10726.843,10728.349,10651.154,10657.218,2122644866
2025-07-15 13:30:00,10656.673,10702.654,10656.184,10692.010,1616263799
2025-07-15 14:00:00,10693.416,10709.131,10691.996,10708.179,1360055831
2025-07-15 14:30:00,10709.561,10740.980,10709.561,10740.563,1490001566
2025-07-15 15:00:00,10740.531,10748.096,10734.433,10744.561,2203569516
2025-07-16 10:00:00,10749.714,10804.177,10732.434,10795.728,5900630036
2025-07-16 10:30:00,10796.408,10796.408,10744.386,10760.339,2661942229
2025-07-16 11:00:00,10759.700,10763.586,10735.536,10745.972,1855270800
2025-07-16 11:30:00,10745.237,10760.044,10742.056,10755.854,1066014791
2025-07-16 13:30:00,10756.418,10756.856,10735.176,10745.076,1458876992
2025-07-16 14:00:00,10745.383,10746.330,10697.402,10727.960,1636595177
2025-07-16 14:30:00,10726.897,10750.253,10714.583,10724.508,1320621246
2025-07-16 15:00:00,10724.426,10728.990,10712.210,10720.806,1909265016
2025-07-17 10:00:00,10718.854,10788.041,10718.854,10788.041,4677064570
2025-07-17 10:30:00,10787.160,10810.205,10769.441,10788.459,2576726243
2025-07-17 11:00:00,10789.551,10809.225,10784.829,10802.831,1730265775
2025-07-17 11:30:00,10802.995,10815.571,10790.259,10813.751,1371833553
2025-07-17 13:30:00,10815.803,10846.207,10815.803,10845.316,2095035319
2025-07-17 14:00:00,10844.981,10864.210,10840.306,10853.773,1868836476
2025-07-17 14:30:00,10853.691,10866.212,10851.804,10858.691,1589016644
2025-07-17 15:00:00,10857.499,10873.619,10856.231,10873.619,2365417658
2025-07-18 10:00:00,10902.724,10946.404,10900.013,10923.230,6142831551
2025-07-18 10:30:00,10922.049,10935.981,10901.744,10930.140,2767887303
2025-07-18 11:00:00,10929.958,10936.950,10916.833,10928.758,1825546867
2025-07-18 11:30:00,10928.650,10934.431,10903.347,10905.910,1392603417
2025-07-18 13:30:00,10906.110,10906.110,10867.387,10890.358,1791681535
2025-07-18 14:00:00,10890.740,10893.386,10865.887,10871.534,1420237133
2025-07-18 14:30:00,10871.581,10897.512,10871.130,10895.157,1276212683
2025-07-18 15:00:00,10895.416,10914.189,10891.995,10913.839,2147085259
2025-07-21 10:00:00,10937.600,10966.647,10923.388,10951.758,7332417495
2025-07-21 10:30:00,10952.537,10979.803,10943.581,10953.888,3142607811
2025-07-21 11:00:00,10953.730,10976.576,10944.033,10950.372,1978799052
2025-07-21 11:30:00,10950.426,10952.979,10922.523,10945.763,1699960465
2025-07-21 13:30:00,10947.442,10959.419,10931.922,10954.350,1871948577
2025-07-21 14:00:00,10954.406,10988.993,10954.207,10975.219,2017114106
2025-07-21 14:30:00,10975.190,11003.772,10974.594,11002.464,1689739278
2025-07-21 15:00:00,11002.301,11008.477,10996.486,11007.487,2638201697
2025-07-22 10:00:00,11004.009,11044.177,10999.636,11034.140,6583590039
2025-07-22 10:30:00,11034.623,11038.125,10970.218,10984.891,3455474221
2025-07-22 11:00:00,10983.878,11038.308,10981.336,11037.317,2190701499
2025-07-22 11:30:00,11036.950,11069.568,11029.665,11069.566,1858380735
2025-07-22 13:30:00,11071.301,11092.238,11056.514,11081.517,3225207038
2025-07-22 14:00:00,11081.619,11083.749,11044.579,11044.579,2370177937
2025-07-22 14:30:00,11044.339,11071.274,11027.897,11070.769,2001775088
2025-07-22 15:00:00,11070.355,11099.831,11069.659,11099.831,2827948631
2025-07-23 10:00:00,11101.322,11138.378,11077.096,11126.501,7832260043
2025-07-23 10:30:00,11124.334,11131.155,11081.931,11097.570,3180644700
2025-07-23 11:00:00,11096.599,11105.048,11083.042,11092.471,1958557833
2025-07-23 11:30:00,11092.275,11134.072,11087.790,11134.072,1990946359
2025-07-23 13:30:00,11135.076,11158.223,11127.004,11141.730,2808679831
2025-07-23 14:00:00,11140.881,11140.881,11106.031,11111.100,1679832177
2025-07-23 14:30:00,11111.156,11120.020,11049.593,11072.587,2503417298
2025-07-23 15:00:00,11072.736,11081.398,11042.197,11059.037,2966262810
2025-07-24 10:00:00,11069.604,11110.414,11069.604,11105.631,6813583261
2025-07-24 10:30:00,11104.664,11114.843,11086.380,11100.297,2922214790
2025-07-24 11:00:00,11099.686,11130.500,11099.686,11125.883,2487411265
2025-07-24 11:30:00,11125.710,11134.043,11093.744,11130.719,2072391630
